"gene_name","module_identity","GCN"
"BBA_06449","darkred","beau"
"BBA_06450","darkred","beau"
"BBA_06483","darkred","beau"
"BBA_06497","darkred","beau"
"BBA_06517","darkred","beau"
"BBA_06662","darkred","beau"
"BBA_06668","darkred","beau"
"BBA_06670","darkred","beau"
"BBA_06680","darkred","beau"
"BBA_06685","darkred","beau"
"BBA_06732","darkred","beau"
"BBA_06750","darkred","beau"
"BBA_06777","darkred","beau"
"BBA_06778","darkred","beau"
"BBA_06780","darkred","beau"
"BBA_06789","darkred","beau"
"BBA_06794","darkred","beau"
"BBA_06819","darkred","beau"
"BBA_06826","darkred","beau"
"BBA_06856","darkred","beau"
"BBA_06857","darkred","beau"
"BBA_06870","darkred","beau"
"BBA_06888","darkred","beau"
"BBA_06906","darkred","beau"
"BBA_06979","darkred","beau"
"BBA_07003","darkred","beau"
"BBA_07018","darkred","beau"
"BBA_07042","darkred","beau"
"BBA_07076","darkred","beau"
"BBA_07079","darkred","beau"
"BBA_07099","darkred","beau"
"BBA_07106","darkred","beau"
"BBA_07115","darkred","beau"
"BBA_07126","darkred","beau"
"BBA_07143","darkred","beau"
"BBA_07151","darkred","beau"
"BBA_07183","darkred","beau"
"BBA_07188","darkred","beau"
"BBA_07201","darkred","beau"
"BBA_07259","darkred","beau"
"BBA_07275","darkred","beau"
"BBA_07304","darkred","beau"
"BBA_07307","darkred","beau"
"BBA_07318","darkred","beau"
"BBA_07330","darkred","beau"
"BBA_07376","darkred","beau"
"BBA_07410","darkred","beau"
"BBA_07414","darkred","beau"
"BBA_07428","darkred","beau"
"BBA_07443","darkred","beau"
"BBA_07523","darkred","beau"
"BBA_07556","darkred","beau"
"BBA_07559","darkred","beau"
"BBA_07598","darkred","beau"
"BBA_07607","darkred","beau"
"BBA_07609","darkred","beau"
"BBA_07623","darkred","beau"
"BBA_07659","darkred","beau"
"BBA_07692","darkred","beau"
"BBA_07696","darkred","beau"
"BBA_07714","darkred","beau"
"BBA_07715","darkred","beau"
"BBA_07787","darkred","beau"
"BBA_07835","darkred","beau"
"BBA_07888","darkred","beau"
"BBA_07955","darkred","beau"
"BBA_07974","darkred","beau"
"BBA_07978","darkred","beau"
"BBA_07981","darkred","beau"
"BBA_07993","darkred","beau"
"BBA_08001","darkred","beau"
"BBA_08013","darkred","beau"
"BBA_08030","darkred","beau"
"BBA_08035","darkred","beau"
"BBA_08070","darkred","beau"
"BBA_08073","darkred","beau"
"BBA_08075","darkred","beau"
"BBA_08091","darkred","beau"
"BBA_08097","darkred","beau"
"BBA_08126","darkred","beau"
"BBA_08158","darkred","beau"
"BBA_08171","darkred","beau"
"BBA_08175","darkred","beau"
"BBA_08176","darkred","beau"
"BBA_08187","darkred","beau"
"BBA_08188","darkred","beau"
"BBA_08189","darkred","beau"
"BBA_08197","darkred","beau"
"BBA_08198","darkred","beau"
"BBA_08224","darkred","beau"
"BBA_08225","darkred","beau"
"BBA_08249","darkred","beau"
"BBA_08251","darkred","beau"
"BBA_08270","darkred","beau"
"BBA_08288","darkred","beau"
"BBA_08337","darkred","beau"
"BBA_08383","darkred","beau"
"BBA_08404","darkred","beau"
"BBA_08436","darkred","beau"
"BBA_08439","darkred","beau"
"BBA_08448","darkred","beau"
"BBA_08510","darkred","beau"
"BBA_08511","darkred","beau"
"BBA_08555","darkred","beau"
"BBA_08606","darkred","beau"
"BBA_08607","darkred","beau"
"BBA_08636","darkred","beau"
"BBA_08639","darkred","beau"
"BBA_08679","darkred","beau"
"BBA_08682","darkred","beau"
"BBA_08714","darkred","beau"
"BBA_08726","darkred","beau"
"BBA_08744","darkred","beau"
"BBA_08745","darkred","beau"
"BBA_08818","darkred","beau"
"BBA_08823","darkred","beau"
"BBA_08837","darkred","beau"
"BBA_08854","darkred","beau"
"BBA_08882","darkred","beau"
"BBA_08941","darkred","beau"
"BBA_09054","darkred","beau"
"BBA_09062","darkred","beau"
"BBA_09091","darkred","beau"
"BBA_09092","darkred","beau"
"BBA_09125","darkred","beau"
"BBA_09129","darkred","beau"
"BBA_09146","darkred","beau"
"BBA_09168","darkred","beau"
"BBA_09169","darkred","beau"
"BBA_09170","darkred","beau"
"BBA_09180","darkred","beau"
"BBA_09185","darkred","beau"
"BBA_09202","darkred","beau"
"BBA_09255","darkred","beau"
"BBA_09264","darkred","beau"
"BBA_09306","darkred","beau"
"BBA_09382","darkred","beau"
"BBA_09481","darkred","beau"
"BBA_09524","darkred","beau"
"BBA_09592","darkred","beau"
"BBA_09598","darkred","beau"
"BBA_09599","darkred","beau"
"BBA_09699","darkred","beau"
"BBA_09706","darkred","beau"
"BBA_09707","darkred","beau"
"BBA_09733","darkred","beau"
"BBA_09737","darkred","beau"
"BBA_09744","darkred","beau"
"BBA_09749","darkred","beau"
"BBA_09756","darkred","beau"
"BBA_09796","darkred","beau"
"BBA_09850","darkred","beau"
"BBA_09868","darkred","beau"
"BBA_09885","darkred","beau"
"BBA_10061","darkred","beau"
"BBA_10119","darkred","beau"
"BBA_10177","darkred","beau"
"BBA_10199","darkred","beau"
"BBA_10209","darkred","beau"
"BBA_10244","darkred","beau"
"BBA_10292","darkred","beau"
"BBA_10313","darkred","beau"
"BBA_10344","darkred","beau"
"BBA_00109","tan","beau"
"BBA_00282","tan","beau"
"BBA_00291","tan","beau"
"BBA_00311","tan","beau"
"BBA_00315","tan","beau"
"BBA_00342","tan","beau"
"BBA_00477","tan","beau"
"BBA_00509","tan","beau"
"BBA_00516","tan","beau"
"BBA_00517","tan","beau"
"BBA_00719","tan","beau"
"BBA_00764","tan","beau"
"BBA_00775","tan","beau"
"BBA_00812","tan","beau"
"BBA_00874","tan","beau"
"BBA_01058","tan","beau"
"BBA_01072","tan","beau"
"BBA_01101","tan","beau"
"BBA_01173","tan","beau"
"BBA_01187","tan","beau"
"BBA_01220","tan","beau"
"BBA_01256","tan","beau"
"BBA_01277","tan","beau"
"BBA_01358","tan","beau"
"BBA_01372","tan","beau"
"BBA_01445","tan","beau"
"BBA_01574","tan","beau"
"BBA_01631","tan","beau"
"BBA_01682","tan","beau"
"BBA_01771","tan","beau"
"BBA_01845","tan","beau"
"BBA_01900","tan","beau"
"BBA_01907","tan","beau"
"BBA_01916","tan","beau"
"BBA_02052","tan","beau"
"BBA_02180","tan","beau"
"BBA_02208","tan","beau"
"BBA_02254","tan","beau"
"BBA_02507","tan","beau"
"BBA_02542","tan","beau"
"BBA_02598","tan","beau"
"BBA_02619","tan","beau"
"BBA_02706","tan","beau"
"BBA_02879","tan","beau"
"BBA_02984","tan","beau"
"BBA_03040","tan","beau"
"BBA_03051","tan","beau"
"BBA_03087","tan","beau"
"BBA_03127","tan","beau"
"BBA_03262","tan","beau"
"BBA_03268","tan","beau"
"BBA_03331","tan","beau"
"BBA_03423","tan","beau"
"BBA_03428","tan","beau"
"BBA_03431","tan","beau"
"BBA_03591","tan","beau"
"BBA_03595","tan","beau"
"BBA_03617","tan","beau"
"BBA_03619","tan","beau"
"BBA_03641","tan","beau"
"BBA_03848","tan","beau"
"BBA_03894","tan","beau"
"BBA_03896","tan","beau"
"BBA_03976","tan","beau"
"BBA_04011","tan","beau"
"BBA_04048","tan","beau"
"BBA_04126","tan","beau"
"BBA_04398","tan","beau"
"BBA_04428","tan","beau"
"BBA_04434","tan","beau"
"BBA_04451","tan","beau"
"BBA_04601","tan","beau"
"BBA_04604","tan","beau"
"BBA_04670","tan","beau"
"BBA_04693","tan","beau"
"BBA_04724","tan","beau"
"BBA_04803","tan","beau"
"BBA_04956","tan","beau"
"BBA_04964","tan","beau"
"BBA_04970","tan","beau"
"BBA_04989","tan","beau"
"BBA_05000","tan","beau"
"BBA_05051","tan","beau"
"BBA_05133","tan","beau"
"BBA_05137","tan","beau"
"BBA_05138","tan","beau"
"BBA_05149","tan","beau"
"BBA_05384","tan","beau"
"BBA_05447","tan","beau"
"BBA_05452","tan","beau"
"BBA_05548","tan","beau"
"BBA_05616","tan","beau"
"BBA_05623","tan","beau"
"BBA_05657","tan","beau"
"BBA_05751","tan","beau"
"BBA_05758","tan","beau"
"BBA_05944","tan","beau"
"BBA_05945","tan","beau"
"BBA_06275","tan","beau"
"BBA_06342","tan","beau"
"BBA_06385","tan","beau"
"BBA_06433","tan","beau"
"BBA_06489","tan","beau"
"BBA_06529","tan","beau"
"BBA_06581","tan","beau"
"BBA_06598","tan","beau"
"BBA_06765","tan","beau"
"BBA_06867","tan","beau"
"BBA_07001","tan","beau"
"BBA_07044","tan","beau"
"BBA_07046","tan","beau"
"BBA_07054","tan","beau"
"BBA_07061","tan","beau"
"BBA_07114","tan","beau"
"BBA_07189","tan","beau"
"BBA_07398","tan","beau"
"BBA_07568","tan","beau"
"BBA_07582","tan","beau"
"BBA_07828","tan","beau"
"BBA_07946","tan","beau"
"BBA_07986","tan","beau"
"BBA_07990","tan","beau"
"BBA_08080","tan","beau"
"BBA_08084","tan","beau"
"BBA_08096","tan","beau"
"BBA_08233","tan","beau"
"BBA_08546","tan","beau"
"BBA_08592","tan","beau"
"BBA_08843","tan","beau"
"BBA_08857","tan","beau"
"BBA_08895","tan","beau"
"BBA_09189","tan","beau"
"BBA_09765","tan","beau"
"BBA_10036","tan","beau"
"BBA_10067","tan","beau"
"BBA_10134","tan","beau"
"BBA_10223","tan","beau"
"BBA_00009","darkturquoise","beau"
"BBA_00012","darkturquoise","beau"
"BBA_00029","darkturquoise","beau"
"BBA_00037","darkturquoise","beau"
"BBA_00040","darkturquoise","beau"
"BBA_00044","darkturquoise","beau"
"BBA_00047","darkturquoise","beau"
"BBA_00057","darkturquoise","beau"
"BBA_00061","darkturquoise","beau"
"BBA_00062","darkturquoise","beau"
"BBA_00073","darkturquoise","beau"
"BBA_00106","darkturquoise","beau"
"BBA_00107","darkturquoise","beau"
"BBA_00108","darkturquoise","beau"
"BBA_00110","darkturquoise","beau"
"BBA_00137","darkturquoise","beau"
"BBA_00160","darkturquoise","beau"
"BBA_00169","darkturquoise","beau"
"BBA_00174","darkturquoise","beau"
"BBA_00175","darkturquoise","beau"
"BBA_00183","darkturquoise","beau"
"BBA_00184","darkturquoise","beau"
"BBA_00186","darkturquoise","beau"
"BBA_00189","darkturquoise","beau"
"BBA_00208","darkturquoise","beau"
"BBA_00213","darkturquoise","beau"
"BBA_00226","darkturquoise","beau"
"BBA_00227","darkturquoise","beau"
"BBA_00229","darkturquoise","beau"
"BBA_00230","darkturquoise","beau"
"BBA_00231","darkturquoise","beau"
"BBA_00239","darkturquoise","beau"
"BBA_00241","darkturquoise","beau"
"BBA_00242","darkturquoise","beau"
"BBA_00257","darkturquoise","beau"
"BBA_00263","darkturquoise","beau"
"BBA_00271","darkturquoise","beau"
"BBA_00272","darkturquoise","beau"
"BBA_00274","darkturquoise","beau"
"BBA_00275","darkturquoise","beau"
"BBA_00276","darkturquoise","beau"
"BBA_00286","darkturquoise","beau"
"BBA_00287","darkturquoise","beau"
"BBA_00303","darkturquoise","beau"
"BBA_00304","darkturquoise","beau"
"BBA_00306","darkturquoise","beau"
"BBA_00308","darkturquoise","beau"
"BBA_00310","darkturquoise","beau"
"BBA_00314","darkturquoise","beau"
"BBA_00316","darkturquoise","beau"
"BBA_00321","darkturquoise","beau"
"BBA_00323","darkturquoise","beau"
"BBA_00344","darkturquoise","beau"
"BBA_00370","darkturquoise","beau"
"BBA_00372","darkturquoise","beau"
"BBA_00373","darkturquoise","beau"
"BBA_00384","darkturquoise","beau"
"BBA_00389","darkturquoise","beau"
"BBA_00393","darkturquoise","beau"
"BBA_00395","darkturquoise","beau"
"BBA_00396","darkturquoise","beau"
"BBA_00397","darkturquoise","beau"
"BBA_00399","darkturquoise","beau"
"BBA_00403","darkturquoise","beau"
"BBA_00405","darkturquoise","beau"
"BBA_00410","darkturquoise","beau"
"BBA_00414","darkturquoise","beau"
"BBA_00416","darkturquoise","beau"
"BBA_00423","darkturquoise","beau"
"BBA_00428","darkturquoise","beau"
"BBA_00429","darkturquoise","beau"
"BBA_00448","darkturquoise","beau"
"BBA_00453","darkturquoise","beau"
"BBA_00458","darkturquoise","beau"
"BBA_00467","darkturquoise","beau"
"BBA_00481","darkturquoise","beau"
"BBA_00484","darkturquoise","beau"
"BBA_00486","darkturquoise","beau"
"BBA_00487","darkturquoise","beau"
"BBA_00488","darkturquoise","beau"
"BBA_00490","darkturquoise","beau"
"BBA_00510","darkturquoise","beau"
"BBA_00518","darkturquoise","beau"
"BBA_00522","darkturquoise","beau"
"BBA_00524","darkturquoise","beau"
"BBA_00528","darkturquoise","beau"
"BBA_00532","darkturquoise","beau"
"BBA_00533","darkturquoise","beau"
"BBA_00554","darkturquoise","beau"
"BBA_00559","darkturquoise","beau"
"BBA_00563","darkturquoise","beau"
"BBA_00566","darkturquoise","beau"
"BBA_00584","darkturquoise","beau"
"BBA_00585","darkturquoise","beau"
"BBA_00603","darkturquoise","beau"
"BBA_00609","darkturquoise","beau"
"BBA_00657","darkturquoise","beau"
"BBA_00665","darkturquoise","beau"
"BBA_00666","darkturquoise","beau"
"BBA_00671","darkturquoise","beau"
"BBA_00674","darkturquoise","beau"
"BBA_00675","darkturquoise","beau"
"BBA_00677","darkturquoise","beau"
"BBA_00679","darkturquoise","beau"
"BBA_00687","darkturquoise","beau"
"BBA_00717","darkturquoise","beau"
"BBA_00725","darkturquoise","beau"
"BBA_00726","darkturquoise","beau"
"BBA_00728","darkturquoise","beau"
"BBA_00736","darkturquoise","beau"
"BBA_00746","darkturquoise","beau"
"BBA_00747","darkturquoise","beau"
"BBA_00758","darkturquoise","beau"
"BBA_00759","darkturquoise","beau"
"BBA_00772","darkturquoise","beau"
"BBA_00798","darkturquoise","beau"
"BBA_00799","darkturquoise","beau"
"BBA_00807","darkturquoise","beau"
"BBA_00827","darkturquoise","beau"
"BBA_00840","darkturquoise","beau"
"BBA_00866","darkturquoise","beau"
"BBA_00872","darkturquoise","beau"
"BBA_00873","darkturquoise","beau"
"BBA_00877","darkturquoise","beau"
"BBA_00888","darkturquoise","beau"
"BBA_00903","darkturquoise","beau"
"BBA_00908","darkturquoise","beau"
"BBA_00909","darkturquoise","beau"
"BBA_00919","darkturquoise","beau"
"BBA_00920","darkturquoise","beau"
"BBA_00923","darkturquoise","beau"
"BBA_00929","darkturquoise","beau"
"BBA_00936","darkturquoise","beau"
"BBA_00948","darkturquoise","beau"
"BBA_00952","darkturquoise","beau"
"BBA_00957","darkturquoise","beau"
"BBA_00960","darkturquoise","beau"
"BBA_00973","darkturquoise","beau"
"BBA_00976","darkturquoise","beau"
"BBA_00989","darkturquoise","beau"
"BBA_00998","darkturquoise","beau"
"BBA_00999","darkturquoise","beau"
"BBA_01000","darkturquoise","beau"
"BBA_01006","darkturquoise","beau"
"BBA_01009","darkturquoise","beau"
"BBA_01015","darkturquoise","beau"
"BBA_01024","darkturquoise","beau"
"BBA_01026","darkturquoise","beau"
"BBA_01027","darkturquoise","beau"
"BBA_01028","darkturquoise","beau"
"BBA_01029","darkturquoise","beau"
"BBA_01039","darkturquoise","beau"
"BBA_01044","darkturquoise","beau"
"BBA_01054","darkturquoise","beau"
"BBA_01055","darkturquoise","beau"
"BBA_01061","darkturquoise","beau"
"BBA_01069","darkturquoise","beau"
"BBA_01079","darkturquoise","beau"
"BBA_01084","darkturquoise","beau"
"BBA_01092","darkturquoise","beau"
"BBA_01094","darkturquoise","beau"
"BBA_01098","darkturquoise","beau"
"BBA_01099","darkturquoise","beau"
"BBA_01100","darkturquoise","beau"
"BBA_01107","darkturquoise","beau"
"BBA_01115","darkturquoise","beau"
"BBA_01124","darkturquoise","beau"
"BBA_01125","darkturquoise","beau"
"BBA_01136","darkturquoise","beau"
"BBA_01144","darkturquoise","beau"
"BBA_01151","darkturquoise","beau"
"BBA_01156","darkturquoise","beau"
"BBA_01170","darkturquoise","beau"
"BBA_01171","darkturquoise","beau"
"BBA_01192","darkturquoise","beau"
"BBA_01193","darkturquoise","beau"
"BBA_01194","darkturquoise","beau"
"BBA_01202","darkturquoise","beau"
"BBA_01205","darkturquoise","beau"
"BBA_01208","darkturquoise","beau"
"BBA_01219","darkturquoise","beau"
"BBA_01229","darkturquoise","beau"
"BBA_01231","darkturquoise","beau"
"BBA_01232","darkturquoise","beau"
"BBA_01236","darkturquoise","beau"
"BBA_01255","darkturquoise","beau"
"BBA_01262","darkturquoise","beau"
"BBA_01263","darkturquoise","beau"
"BBA_01271","darkturquoise","beau"
"BBA_01274","darkturquoise","beau"
"BBA_01279","darkturquoise","beau"
"BBA_01302","darkturquoise","beau"
"BBA_01317","darkturquoise","beau"
"BBA_01322","darkturquoise","beau"
"BBA_01335","darkturquoise","beau"
"BBA_01336","darkturquoise","beau"
"BBA_01337","darkturquoise","beau"
"BBA_01348","darkturquoise","beau"
"BBA_01354","darkturquoise","beau"
"BBA_01355","darkturquoise","beau"
"BBA_01357","darkturquoise","beau"
"BBA_01365","darkturquoise","beau"
"BBA_01369","darkturquoise","beau"
"BBA_01376","darkturquoise","beau"
"BBA_01379","darkturquoise","beau"
"BBA_01387","darkturquoise","beau"
"BBA_01389","darkturquoise","beau"
"BBA_01390","darkturquoise","beau"
"BBA_01398","darkturquoise","beau"
"BBA_01407","darkturquoise","beau"
"BBA_01408","darkturquoise","beau"
"BBA_01413","darkturquoise","beau"
"BBA_01414","darkturquoise","beau"
"BBA_01433","darkturquoise","beau"
"BBA_01434","darkturquoise","beau"
"BBA_01436","darkturquoise","beau"
"BBA_01450","darkturquoise","beau"
"BBA_01453","darkturquoise","beau"
"BBA_01459","darkturquoise","beau"
"BBA_01460","darkturquoise","beau"
"BBA_01470","darkturquoise","beau"
"BBA_01471","darkturquoise","beau"
"BBA_01490","darkturquoise","beau"
"BBA_01516","darkturquoise","beau"
"BBA_01517","darkturquoise","beau"
"BBA_01534","darkturquoise","beau"
"BBA_01537","darkturquoise","beau"
"BBA_01543","darkturquoise","beau"
"BBA_01544","darkturquoise","beau"
"BBA_01547","darkturquoise","beau"
"BBA_01552","darkturquoise","beau"
"BBA_01561","darkturquoise","beau"
"BBA_01576","darkturquoise","beau"
"BBA_01580","darkturquoise","beau"
"BBA_01581","darkturquoise","beau"
"BBA_01582","darkturquoise","beau"
"BBA_01596","darkturquoise","beau"
"BBA_01600","darkturquoise","beau"
"BBA_01601","darkturquoise","beau"
"BBA_01602","darkturquoise","beau"
"BBA_01603","darkturquoise","beau"
"BBA_01606","darkturquoise","beau"
"BBA_01607","darkturquoise","beau"
"BBA_01608","darkturquoise","beau"
"BBA_01609","darkturquoise","beau"
"BBA_01619","darkturquoise","beau"
"BBA_01620","darkturquoise","beau"
"BBA_01623","darkturquoise","beau"
"BBA_01626","darkturquoise","beau"
"BBA_01629","darkturquoise","beau"
"BBA_01630","darkturquoise","beau"
"BBA_01645","darkturquoise","beau"
"BBA_01667","darkturquoise","beau"
"BBA_01670","darkturquoise","beau"
"BBA_01671","darkturquoise","beau"
"BBA_01676","darkturquoise","beau"
"BBA_01678","darkturquoise","beau"
"BBA_01690","darkturquoise","beau"
"BBA_01692","darkturquoise","beau"
"BBA_01696","darkturquoise","beau"
"BBA_01698","darkturquoise","beau"
"BBA_01729","darkturquoise","beau"
"BBA_01733","darkturquoise","beau"
"BBA_01743","darkturquoise","beau"
"BBA_01744","darkturquoise","beau"
"BBA_01745","darkturquoise","beau"
"BBA_01750","darkturquoise","beau"
"BBA_01755","darkturquoise","beau"
"BBA_01780","darkturquoise","beau"
"BBA_01781","darkturquoise","beau"
"BBA_01782","darkturquoise","beau"
"BBA_01783","darkturquoise","beau"
"BBA_01784","darkturquoise","beau"
"BBA_01786","darkturquoise","beau"
"BBA_01791","darkturquoise","beau"
"BBA_01817","darkturquoise","beau"
"BBA_01833","darkturquoise","beau"
"BBA_01855","darkturquoise","beau"
"BBA_01856","darkturquoise","beau"
"BBA_01862","darkturquoise","beau"
"BBA_01867","darkturquoise","beau"
"BBA_01875","darkturquoise","beau"
"BBA_01883","darkturquoise","beau"
"BBA_01885","darkturquoise","beau"
"BBA_01905","darkturquoise","beau"
"BBA_01910","darkturquoise","beau"
"BBA_01914","darkturquoise","beau"
"BBA_01915","darkturquoise","beau"
"BBA_01924","darkturquoise","beau"
"BBA_01931","darkturquoise","beau"
"BBA_01934","darkturquoise","beau"
"BBA_01950","darkturquoise","beau"
"BBA_01952","darkturquoise","beau"
"BBA_01970","darkturquoise","beau"
"BBA_01975","darkturquoise","beau"
"BBA_01976","darkturquoise","beau"
"BBA_01977","darkturquoise","beau"
"BBA_01983","darkturquoise","beau"
"BBA_01987","darkturquoise","beau"
"BBA_01996","darkturquoise","beau"
"BBA_02002","darkturquoise","beau"
"BBA_02008","darkturquoise","beau"
"BBA_02012","darkturquoise","beau"
"BBA_02013","darkturquoise","beau"
"BBA_02015","darkturquoise","beau"
"BBA_02022","darkturquoise","beau"
"BBA_02030","darkturquoise","beau"
"BBA_02042","darkturquoise","beau"
"BBA_02043","darkturquoise","beau"
"BBA_02051","darkturquoise","beau"
"BBA_02061","darkturquoise","beau"
"BBA_02084","darkturquoise","beau"
"BBA_02089","darkturquoise","beau"
"BBA_02090","darkturquoise","beau"
"BBA_02091","darkturquoise","beau"
"BBA_02096","darkturquoise","beau"
"BBA_02098","darkturquoise","beau"
"BBA_02107","darkturquoise","beau"
"BBA_02136","darkturquoise","beau"
"BBA_02179","darkturquoise","beau"
"BBA_02204","darkturquoise","beau"
"BBA_02215","darkturquoise","beau"
"BBA_02228","darkturquoise","beau"
"BBA_02234","darkturquoise","beau"
"BBA_02239","darkturquoise","beau"
"BBA_02261","darkturquoise","beau"
"BBA_02270","darkturquoise","beau"
"BBA_02273","darkturquoise","beau"
"BBA_02298","darkturquoise","beau"
"BBA_02307","darkturquoise","beau"
"BBA_02311","darkturquoise","beau"
"BBA_02315","darkturquoise","beau"
"BBA_02316","darkturquoise","beau"
"BBA_02328","darkturquoise","beau"
"BBA_02329","darkturquoise","beau"
"BBA_02336","darkturquoise","beau"
"BBA_02343","darkturquoise","beau"
"BBA_02348","darkturquoise","beau"
"BBA_02352","darkturquoise","beau"
"BBA_02369","darkturquoise","beau"
"BBA_02373","darkturquoise","beau"
"BBA_02383","darkturquoise","beau"
"BBA_02386","darkturquoise","beau"
"BBA_02388","darkturquoise","beau"
"BBA_02391","darkturquoise","beau"
"BBA_02398","darkturquoise","beau"
"BBA_02405","darkturquoise","beau"
"BBA_02411","darkturquoise","beau"
"BBA_02412","darkturquoise","beau"
"BBA_02414","darkturquoise","beau"
"BBA_02415","darkturquoise","beau"
"BBA_02418","darkturquoise","beau"
"BBA_02428","darkturquoise","beau"
"BBA_02442","darkturquoise","beau"
"BBA_02445","darkturquoise","beau"
"BBA_02448","darkturquoise","beau"
"BBA_02471","darkturquoise","beau"
"BBA_02485","darkturquoise","beau"
"BBA_02494","darkturquoise","beau"
"BBA_02495","darkturquoise","beau"
"BBA_02504","darkturquoise","beau"
"BBA_02506","darkturquoise","beau"
"BBA_02512","darkturquoise","beau"
"BBA_02515","darkturquoise","beau"
"BBA_02521","darkturquoise","beau"
"BBA_02522","darkturquoise","beau"
"BBA_02525","darkturquoise","beau"
"BBA_02540","darkturquoise","beau"
"BBA_02554","darkturquoise","beau"
"BBA_02575","darkturquoise","beau"
"BBA_02577","darkturquoise","beau"
"BBA_02581","darkturquoise","beau"
"BBA_02591","darkturquoise","beau"
"BBA_02593","darkturquoise","beau"
"BBA_02599","darkturquoise","beau"
"BBA_02637","darkturquoise","beau"
"BBA_02638","darkturquoise","beau"
"BBA_02640","darkturquoise","beau"
"BBA_02643","darkturquoise","beau"
"BBA_02651","darkturquoise","beau"
"BBA_02652","darkturquoise","beau"
"BBA_02657","darkturquoise","beau"
"BBA_02666","darkturquoise","beau"
"BBA_02667","darkturquoise","beau"
"BBA_02672","darkturquoise","beau"
"BBA_02683","darkturquoise","beau"
"BBA_02688","darkturquoise","beau"
"BBA_02695","darkturquoise","beau"
"BBA_02705","darkturquoise","beau"
"BBA_02709","darkturquoise","beau"
"BBA_02721","darkturquoise","beau"
"BBA_02725","darkturquoise","beau"
"BBA_02757","darkturquoise","beau"
"BBA_02804","darkturquoise","beau"
"BBA_02808","darkturquoise","beau"
"BBA_02809","darkturquoise","beau"
"BBA_02810","darkturquoise","beau"
"BBA_02823","darkturquoise","beau"
"BBA_02824","darkturquoise","beau"
"BBA_02826","darkturquoise","beau"
"BBA_02837","darkturquoise","beau"
"BBA_02859","darkturquoise","beau"
"BBA_02866","darkturquoise","beau"
"BBA_02867","darkturquoise","beau"
"BBA_02874","darkturquoise","beau"
"BBA_02878","darkturquoise","beau"
"BBA_02888","darkturquoise","beau"
"BBA_02901","darkturquoise","beau"
"BBA_02903","darkturquoise","beau"
"BBA_02906","darkturquoise","beau"
"BBA_02907","darkturquoise","beau"
"BBA_02909","darkturquoise","beau"
"BBA_02920","darkturquoise","beau"
"BBA_02924","darkturquoise","beau"
"BBA_02926","darkturquoise","beau"
"BBA_02940","darkturquoise","beau"
"BBA_02959","darkturquoise","beau"
"BBA_02971","darkturquoise","beau"
"BBA_02978","darkturquoise","beau"
"BBA_02988","darkturquoise","beau"
"BBA_02989","darkturquoise","beau"
"BBA_02993","darkturquoise","beau"
"BBA_02998","darkturquoise","beau"
"BBA_03008","darkturquoise","beau"
"BBA_03038","darkturquoise","beau"
"BBA_03041","darkturquoise","beau"
"BBA_03047","darkturquoise","beau"
"BBA_03048","darkturquoise","beau"
"BBA_03054","darkturquoise","beau"
"BBA_03057","darkturquoise","beau"
"BBA_03081","darkturquoise","beau"
"BBA_03093","darkturquoise","beau"
"BBA_03102","darkturquoise","beau"
"BBA_03105","darkturquoise","beau"
"BBA_03131","darkturquoise","beau"
"BBA_03135","darkturquoise","beau"
"BBA_03136","darkturquoise","beau"
"BBA_03146","darkturquoise","beau"
"BBA_03147","darkturquoise","beau"
"BBA_03149","darkturquoise","beau"
"BBA_03153","darkturquoise","beau"
"BBA_03173","darkturquoise","beau"
"BBA_03185","darkturquoise","beau"
"BBA_03187","darkturquoise","beau"
"BBA_03200","darkturquoise","beau"
"BBA_03219","darkturquoise","beau"
"BBA_03221","darkturquoise","beau"
"BBA_03228","darkturquoise","beau"
"BBA_03239","darkturquoise","beau"
"BBA_03241","darkturquoise","beau"
"BBA_03252","darkturquoise","beau"
"BBA_03256","darkturquoise","beau"
"BBA_03259","darkturquoise","beau"
"BBA_03264","darkturquoise","beau"
"BBA_03279","darkturquoise","beau"
"BBA_03282","darkturquoise","beau"
"BBA_03291","darkturquoise","beau"
"BBA_03313","darkturquoise","beau"
"BBA_03316","darkturquoise","beau"
"BBA_03317","darkturquoise","beau"
"BBA_03348","darkturquoise","beau"
"BBA_03349","darkturquoise","beau"
"BBA_03350","darkturquoise","beau"
"BBA_03362","darkturquoise","beau"
"BBA_03363","darkturquoise","beau"
"BBA_03380","darkturquoise","beau"
"BBA_03393","darkturquoise","beau"
"BBA_03394","darkturquoise","beau"
"BBA_03395","darkturquoise","beau"
"BBA_03401","darkturquoise","beau"
"BBA_03429","darkturquoise","beau"
"BBA_03432","darkturquoise","beau"
"BBA_03435","darkturquoise","beau"
"BBA_03444","darkturquoise","beau"
"BBA_03460","darkturquoise","beau"
"BBA_03462","darkturquoise","beau"
"BBA_03475","darkturquoise","beau"
"BBA_03476","darkturquoise","beau"
"BBA_03483","darkturquoise","beau"
"BBA_03487","darkturquoise","beau"
"BBA_03488","darkturquoise","beau"
"BBA_03498","darkturquoise","beau"
"BBA_03505","darkturquoise","beau"
"BBA_03516","darkturquoise","beau"
"BBA_03522","darkturquoise","beau"
"BBA_03525","darkturquoise","beau"
"BBA_03526","darkturquoise","beau"
"BBA_03527","darkturquoise","beau"
"BBA_03539","darkturquoise","beau"
"BBA_03550","darkturquoise","beau"
