"gene_name","module_identity","GCN"
"GQ602_000855","black","ophio_cflo"
"GQ602_000856","black","ophio_cflo"
"GQ602_000868","black","ophio_cflo"
"GQ602_000886","black","ophio_cflo"
"GQ602_000893","black","ophio_cflo"
"GQ602_000911","black","ophio_cflo"
"GQ602_000950","black","ophio_cflo"
"GQ602_000951","black","ophio_cflo"
"GQ602_000956","black","ophio_cflo"
"GQ602_000960","black","ophio_cflo"
"GQ602_000969","black","ophio_cflo"
"GQ602_000974","black","ophio_cflo"
"GQ602_000975","black","ophio_cflo"
"GQ602_000978","black","ophio_cflo"
"GQ602_000984","black","ophio_cflo"
"GQ602_001025","black","ophio_cflo"
"GQ602_001035","black","ophio_cflo"
"GQ602_001039","black","ophio_cflo"
"GQ602_001042","black","ophio_cflo"
"GQ602_001072","black","ophio_cflo"
"GQ602_001073","black","ophio_cflo"
"GQ602_001097","black","ophio_cflo"
"GQ602_001100","black","ophio_cflo"
"GQ602_001101","black","ophio_cflo"
"GQ602_001102","black","ophio_cflo"
"GQ602_001104","black","ophio_cflo"
"GQ602_001105","black","ophio_cflo"
"GQ602_001112","black","ophio_cflo"
"GQ602_001165","black","ophio_cflo"
"GQ602_001178","black","ophio_cflo"
"GQ602_001181","black","ophio_cflo"
"GQ602_001185","black","ophio_cflo"
"GQ602_001195","black","ophio_cflo"
"GQ602_001199","black","ophio_cflo"
"GQ602_001211","black","ophio_cflo"
"GQ602_001212","black","ophio_cflo"
"GQ602_001213","black","ophio_cflo"
"GQ602_001218","black","ophio_cflo"
"GQ602_001219","black","ophio_cflo"
"GQ602_001222","black","ophio_cflo"
"GQ602_001234","black","ophio_cflo"
"GQ602_001243","black","ophio_cflo"
"GQ602_001255","black","ophio_cflo"
"GQ602_001268","black","ophio_cflo"
"GQ602_001279","black","ophio_cflo"
"GQ602_001288","black","ophio_cflo"
"GQ602_001296","black","ophio_cflo"
"GQ602_001315","black","ophio_cflo"
"GQ602_001327","black","ophio_cflo"
"GQ602_001331","black","ophio_cflo"
"GQ602_001345","black","ophio_cflo"
"GQ602_001347","black","ophio_cflo"
"GQ602_001350","black","ophio_cflo"
"GQ602_001374","black","ophio_cflo"
"GQ602_001375","black","ophio_cflo"
"GQ602_001403","black","ophio_cflo"
"GQ602_001427","black","ophio_cflo"
"GQ602_001441","black","ophio_cflo"
"GQ602_001453","black","ophio_cflo"
"GQ602_001464","black","ophio_cflo"
"GQ602_001466","black","ophio_cflo"
"GQ602_001467","black","ophio_cflo"
"GQ602_001471","black","ophio_cflo"
"GQ602_001472","black","ophio_cflo"
"GQ602_001479","black","ophio_cflo"
"GQ602_001491","black","ophio_cflo"
"GQ602_001499","black","ophio_cflo"
"GQ602_001509","black","ophio_cflo"
"GQ602_001529","black","ophio_cflo"
"GQ602_001542","black","ophio_cflo"
"GQ602_001547","black","ophio_cflo"
"GQ602_001550","black","ophio_cflo"
"GQ602_001583","black","ophio_cflo"
"GQ602_001584","black","ophio_cflo"
"GQ602_001591","black","ophio_cflo"
"GQ602_001613","black","ophio_cflo"
"GQ602_001614","black","ophio_cflo"
"GQ602_001616","black","ophio_cflo"
"GQ602_001629","black","ophio_cflo"
"GQ602_001631","black","ophio_cflo"
"GQ602_001640","black","ophio_cflo"
"GQ602_001662","black","ophio_cflo"
"GQ602_001702","black","ophio_cflo"
"GQ602_001706","black","ophio_cflo"
"GQ602_001710","black","ophio_cflo"
"GQ602_001721","black","ophio_cflo"
"GQ602_001737","black","ophio_cflo"
"GQ602_001739","black","ophio_cflo"
"GQ602_001762","black","ophio_cflo"
"GQ602_001764","black","ophio_cflo"
"GQ602_001770","black","ophio_cflo"
"GQ602_001771","black","ophio_cflo"
"GQ602_001774","black","ophio_cflo"
"GQ602_001787","black","ophio_cflo"
"GQ602_001793","black","ophio_cflo"
"GQ602_001801","black","ophio_cflo"
"GQ602_001805","black","ophio_cflo"
"GQ602_001811","black","ophio_cflo"
"GQ602_001813","black","ophio_cflo"
"GQ602_001818","black","ophio_cflo"
"GQ602_001820","black","ophio_cflo"
"GQ602_001821","black","ophio_cflo"
"GQ602_001829","black","ophio_cflo"
"GQ602_001831","black","ophio_cflo"
"GQ602_001842","black","ophio_cflo"
"GQ602_001845","black","ophio_cflo"
"GQ602_001846","black","ophio_cflo"
"GQ602_001850","black","ophio_cflo"
"GQ602_001857","black","ophio_cflo"
"GQ602_001858","black","ophio_cflo"
"GQ602_001860","black","ophio_cflo"
"GQ602_001865","black","ophio_cflo"
"GQ602_001866","black","ophio_cflo"
"GQ602_001868","black","ophio_cflo"
"GQ602_001870","black","ophio_cflo"
"GQ602_001871","black","ophio_cflo"
"GQ602_001872","black","ophio_cflo"
"GQ602_001886","black","ophio_cflo"
"GQ602_001905","black","ophio_cflo"
"GQ602_001906","black","ophio_cflo"
"GQ602_001908","black","ophio_cflo"
"GQ602_001909","black","ophio_cflo"
"GQ602_001910","black","ophio_cflo"
"GQ602_001912","black","ophio_cflo"
"GQ602_001929","black","ophio_cflo"
"GQ602_001950","black","ophio_cflo"
"GQ602_001955","black","ophio_cflo"
"GQ602_001961","black","ophio_cflo"
"GQ602_001971","black","ophio_cflo"
"GQ602_001977","black","ophio_cflo"
"GQ602_001987","black","ophio_cflo"
"GQ602_001992","black","ophio_cflo"
"GQ602_001993","black","ophio_cflo"
"GQ602_001999","black","ophio_cflo"
"GQ602_002001","black","ophio_cflo"
"GQ602_002007","black","ophio_cflo"
"GQ602_002014","black","ophio_cflo"
"GQ602_002015","black","ophio_cflo"
"GQ602_002018","black","ophio_cflo"
"GQ602_002019","black","ophio_cflo"
"GQ602_002032","black","ophio_cflo"
"GQ602_002066","black","ophio_cflo"
"GQ602_002068","black","ophio_cflo"
"GQ602_002091","black","ophio_cflo"
"GQ602_002096","black","ophio_cflo"
"GQ602_002110","black","ophio_cflo"
"GQ602_002113","black","ophio_cflo"
"GQ602_002114","black","ophio_cflo"
"GQ602_002124","black","ophio_cflo"
"GQ602_002130","black","ophio_cflo"
"GQ602_002132","black","ophio_cflo"
"GQ602_002146","black","ophio_cflo"
"GQ602_002148","black","ophio_cflo"
"GQ602_002151","black","ophio_cflo"
"GQ602_002170","black","ophio_cflo"
"GQ602_002192","black","ophio_cflo"
"GQ602_002203","black","ophio_cflo"
"GQ602_002205","black","ophio_cflo"
"GQ602_002210","black","ophio_cflo"
"GQ602_002230","black","ophio_cflo"
"GQ602_002236","black","ophio_cflo"
"GQ602_002240","black","ophio_cflo"
"GQ602_002247","black","ophio_cflo"
"GQ602_002249","black","ophio_cflo"
"GQ602_002268","black","ophio_cflo"
"GQ602_002274","black","ophio_cflo"
"GQ602_002276","black","ophio_cflo"
"GQ602_002277","black","ophio_cflo"
"GQ602_002292","black","ophio_cflo"
"GQ602_002300","black","ophio_cflo"
"GQ602_002308","black","ophio_cflo"
"GQ602_002309","black","ophio_cflo"
"GQ602_002322","black","ophio_cflo"
"GQ602_002327","black","ophio_cflo"
"GQ602_002328","black","ophio_cflo"
"GQ602_002377","black","ophio_cflo"
"GQ602_002387","black","ophio_cflo"
"GQ602_002424","black","ophio_cflo"
"GQ602_002428","black","ophio_cflo"
"GQ602_002438","black","ophio_cflo"
"GQ602_002464","black","ophio_cflo"
"GQ602_002478","black","ophio_cflo"
"GQ602_002480","black","ophio_cflo"
"GQ602_002483","black","ophio_cflo"
"GQ602_002486","black","ophio_cflo"
"GQ602_002507","black","ophio_cflo"
"GQ602_002518","black","ophio_cflo"
"GQ602_002519","black","ophio_cflo"
"GQ602_002557","black","ophio_cflo"
"GQ602_002566","black","ophio_cflo"
"GQ602_002569","black","ophio_cflo"
"GQ602_002587","black","ophio_cflo"
"GQ602_002624","black","ophio_cflo"
"GQ602_002632","black","ophio_cflo"
"GQ602_002638","black","ophio_cflo"
"GQ602_002647","black","ophio_cflo"
"GQ602_002649","black","ophio_cflo"
"GQ602_002652","black","ophio_cflo"
"GQ602_002661","black","ophio_cflo"
"GQ602_002673","black","ophio_cflo"
"GQ602_002687","black","ophio_cflo"
"GQ602_002699","black","ophio_cflo"
"GQ602_002713","black","ophio_cflo"
"GQ602_002716","black","ophio_cflo"
"GQ602_002738","black","ophio_cflo"
"GQ602_002743","black","ophio_cflo"
"GQ602_002752","black","ophio_cflo"
"GQ602_002753","black","ophio_cflo"
"GQ602_002769","black","ophio_cflo"
"GQ602_002771","black","ophio_cflo"
"GQ602_002786","black","ophio_cflo"
"GQ602_002793","black","ophio_cflo"
"GQ602_002812","black","ophio_cflo"
"GQ602_002813","black","ophio_cflo"
"GQ602_002837","black","ophio_cflo"
"GQ602_002839","black","ophio_cflo"
"GQ602_002844","black","ophio_cflo"
"GQ602_002857","black","ophio_cflo"
"GQ602_002858","black","ophio_cflo"
"GQ602_002872","black","ophio_cflo"
"GQ602_002873","black","ophio_cflo"
"GQ602_002874","black","ophio_cflo"
"GQ602_002882","black","ophio_cflo"
"GQ602_002891","black","ophio_cflo"
"GQ602_002893","black","ophio_cflo"
"GQ602_002897","black","ophio_cflo"
"GQ602_002904","black","ophio_cflo"
"GQ602_002910","black","ophio_cflo"
"GQ602_002916","black","ophio_cflo"
"GQ602_002927","black","ophio_cflo"
"GQ602_002929","black","ophio_cflo"
"GQ602_002967","black","ophio_cflo"
"GQ602_002974","black","ophio_cflo"
"GQ602_002998","black","ophio_cflo"
"GQ602_002999","black","ophio_cflo"
"GQ602_003011","black","ophio_cflo"
"GQ602_003014","black","ophio_cflo"
"GQ602_003030","black","ophio_cflo"
"GQ602_003034","black","ophio_cflo"
"GQ602_003052","black","ophio_cflo"
"GQ602_003058","black","ophio_cflo"
"GQ602_003063","black","ophio_cflo"
"GQ602_003070","black","ophio_cflo"
"GQ602_003109","black","ophio_cflo"
"GQ602_003143","black","ophio_cflo"
"GQ602_003171","black","ophio_cflo"
"GQ602_003173","black","ophio_cflo"
"GQ602_003178","black","ophio_cflo"
"GQ602_003187","black","ophio_cflo"
"GQ602_003193","black","ophio_cflo"
"GQ602_003209","black","ophio_cflo"
"GQ602_003210","black","ophio_cflo"
"GQ602_003212","black","ophio_cflo"
"GQ602_003213","black","ophio_cflo"
"GQ602_003214","black","ophio_cflo"
"GQ602_003220","black","ophio_cflo"
"GQ602_003235","black","ophio_cflo"
"GQ602_003237","black","ophio_cflo"
"GQ602_003241","black","ophio_cflo"
"GQ602_003244","black","ophio_cflo"
"GQ602_003245","black","ophio_cflo"
"GQ602_003248","black","ophio_cflo"
"GQ602_003255","black","ophio_cflo"
"GQ602_003256","black","ophio_cflo"
"GQ602_003257","black","ophio_cflo"
"GQ602_003260","black","ophio_cflo"
"GQ602_003270","black","ophio_cflo"
"GQ602_003281","black","ophio_cflo"
"GQ602_003282","black","ophio_cflo"
"GQ602_003290","black","ophio_cflo"
"GQ602_003296","black","ophio_cflo"
"GQ602_003297","black","ophio_cflo"
"GQ602_003298","black","ophio_cflo"
"GQ602_003317","black","ophio_cflo"
"GQ602_003319","black","ophio_cflo"
"GQ602_003325","black","ophio_cflo"
"GQ602_003333","black","ophio_cflo"
"GQ602_003334","black","ophio_cflo"
"GQ602_003359","black","ophio_cflo"
"GQ602_003364","black","ophio_cflo"
"GQ602_003366","black","ophio_cflo"
"GQ602_003368","black","ophio_cflo"
"GQ602_003381","black","ophio_cflo"
"GQ602_003394","black","ophio_cflo"
"GQ602_003408","black","ophio_cflo"
"GQ602_003410","black","ophio_cflo"
"GQ602_003421","black","ophio_cflo"
"GQ602_003448","black","ophio_cflo"
"GQ602_003451","black","ophio_cflo"
"GQ602_003457","black","ophio_cflo"
"GQ602_003471","black","ophio_cflo"
"GQ602_003475","black","ophio_cflo"
"GQ602_003479","black","ophio_cflo"
"GQ602_003489","black","ophio_cflo"
"GQ602_003493","black","ophio_cflo"
"GQ602_003498","black","ophio_cflo"
"GQ602_003540","black","ophio_cflo"
"GQ602_003542","black","ophio_cflo"
"GQ602_003543","black","ophio_cflo"
"GQ602_003544","black","ophio_cflo"
"GQ602_003554","black","ophio_cflo"
"GQ602_003572","black","ophio_cflo"
"GQ602_003573","black","ophio_cflo"
"GQ602_003579","black","ophio_cflo"
"GQ602_003598","black","ophio_cflo"
"GQ602_003646","black","ophio_cflo"
"GQ602_003649","black","ophio_cflo"
"GQ602_003656","black","ophio_cflo"
"GQ602_003660","black","ophio_cflo"
"GQ602_003668","black","ophio_cflo"
"GQ602_003674","black","ophio_cflo"
"GQ602_003692","black","ophio_cflo"
"GQ602_003705","black","ophio_cflo"
"GQ602_003715","black","ophio_cflo"
"GQ602_003763","black","ophio_cflo"
"GQ602_003776","black","ophio_cflo"
"GQ602_003807","black","ophio_cflo"
"GQ602_003812","black","ophio_cflo"
"GQ602_003839","black","ophio_cflo"
"GQ602_003840","black","ophio_cflo"
"GQ602_003843","black","ophio_cflo"
"GQ602_003870","black","ophio_cflo"
"GQ602_003871","black","ophio_cflo"
"GQ602_003877","black","ophio_cflo"
"GQ602_003907","black","ophio_cflo"
"GQ602_003912","black","ophio_cflo"
"GQ602_003914","black","ophio_cflo"
"GQ602_003922","black","ophio_cflo"
"GQ602_003936","black","ophio_cflo"
"GQ602_003955","black","ophio_cflo"
"GQ602_003958","black","ophio_cflo"
"GQ602_003963","black","ophio_cflo"
"GQ602_003981","black","ophio_cflo"
"GQ602_004001","black","ophio_cflo"
"GQ602_004005","black","ophio_cflo"
"GQ602_004006","black","ophio_cflo"
"GQ602_004017","black","ophio_cflo"
"GQ602_004019","black","ophio_cflo"
"GQ602_004028","black","ophio_cflo"
"GQ602_004030","black","ophio_cflo"
"GQ602_004044","black","ophio_cflo"
"GQ602_004066","black","ophio_cflo"
"GQ602_004079","black","ophio_cflo"
"GQ602_004105","black","ophio_cflo"
"GQ602_004126","black","ophio_cflo"
"GQ602_004143","black","ophio_cflo"
"GQ602_004148","black","ophio_cflo"
"GQ602_004150","black","ophio_cflo"
"GQ602_004159","black","ophio_cflo"
"GQ602_004167","black","ophio_cflo"
"GQ602_004168","black","ophio_cflo"
"GQ602_004172","black","ophio_cflo"
"GQ602_004175","black","ophio_cflo"
"GQ602_004193","black","ophio_cflo"
"GQ602_004204","black","ophio_cflo"
"GQ602_004206","black","ophio_cflo"
"GQ602_004216","black","ophio_cflo"
"GQ602_004217","black","ophio_cflo"
"GQ602_004221","black","ophio_cflo"
"GQ602_004228","black","ophio_cflo"
"GQ602_004229","black","ophio_cflo"
"GQ602_004234","black","ophio_cflo"
"GQ602_004239","black","ophio_cflo"
"GQ602_004241","black","ophio_cflo"
"GQ602_004242","black","ophio_cflo"
"GQ602_004244","black","ophio_cflo"
"GQ602_004247","black","ophio_cflo"
"GQ602_004249","black","ophio_cflo"
"GQ602_004252","black","ophio_cflo"
"GQ602_004253","black","ophio_cflo"
"GQ602_004266","black","ophio_cflo"
"GQ602_004272","black","ophio_cflo"
"GQ602_004274","black","ophio_cflo"
"GQ602_004278","black","ophio_cflo"
"GQ602_004285","black","ophio_cflo"
"GQ602_004286","black","ophio_cflo"
"GQ602_004287","black","ophio_cflo"
"GQ602_004291","black","ophio_cflo"
"GQ602_004293","black","ophio_cflo"
"GQ602_004296","black","ophio_cflo"
"GQ602_004301","black","ophio_cflo"
"GQ602_004316","black","ophio_cflo"
"GQ602_004339","black","ophio_cflo"
"GQ602_004344","black","ophio_cflo"
"GQ602_004345","black","ophio_cflo"
"GQ602_004347","black","ophio_cflo"
"GQ602_004352","black","ophio_cflo"
"GQ602_004355","black","ophio_cflo"
"GQ602_004358","black","ophio_cflo"
"GQ602_004363","black","ophio_cflo"
"GQ602_004366","black","ophio_cflo"
"GQ602_004372","black","ophio_cflo"
"GQ602_004378","black","ophio_cflo"
"GQ602_004379","black","ophio_cflo"
"GQ602_004385","black","ophio_cflo"
"GQ602_004386","black","ophio_cflo"
"GQ602_004398","black","ophio_cflo"
"GQ602_004402","black","ophio_cflo"
"GQ602_004412","black","ophio_cflo"
"GQ602_004419","black","ophio_cflo"
"GQ602_004421","black","ophio_cflo"
"GQ602_004425","black","ophio_cflo"
"GQ602_004428","black","ophio_cflo"
"GQ602_004431","black","ophio_cflo"
"GQ602_004447","black","ophio_cflo"
"GQ602_004452","black","ophio_cflo"
"GQ602_004453","black","ophio_cflo"
"GQ602_004454","black","ophio_cflo"
"GQ602_004455","black","ophio_cflo"
"GQ602_004477","black","ophio_cflo"
"GQ602_004481","black","ophio_cflo"
"GQ602_004482","black","ophio_cflo"
"GQ602_004483","black","ophio_cflo"
"GQ602_004487","black","ophio_cflo"
"GQ602_004488","black","ophio_cflo"
"GQ602_004491","black","ophio_cflo"
"GQ602_004492","black","ophio_cflo"
"GQ602_004495","black","ophio_cflo"
"GQ602_004505","black","ophio_cflo"
"GQ602_004527","black","ophio_cflo"
"GQ602_004528","black","ophio_cflo"
"GQ602_004537","black","ophio_cflo"
"GQ602_004538","black","ophio_cflo"
"GQ602_004539","black","ophio_cflo"
"GQ602_004547","black","ophio_cflo"
"GQ602_004549","black","ophio_cflo"
"GQ602_004567","black","ophio_cflo"
"GQ602_004591","black","ophio_cflo"
"GQ602_004593","black","ophio_cflo"
"GQ602_004594","black","ophio_cflo"
"GQ602_004611","black","ophio_cflo"
"GQ602_004618","black","ophio_cflo"
"GQ602_004631","black","ophio_cflo"
"GQ602_004644","black","ophio_cflo"
"GQ602_004648","black","ophio_cflo"
"GQ602_004651","black","ophio_cflo"
"GQ602_004652","black","ophio_cflo"
"GQ602_004655","black","ophio_cflo"
"GQ602_004669","black","ophio_cflo"
"GQ602_004683","black","ophio_cflo"
"GQ602_004689","black","ophio_cflo"
"GQ602_004703","black","ophio_cflo"
"GQ602_004704","black","ophio_cflo"
"GQ602_004708","black","ophio_cflo"
"GQ602_004711","black","ophio_cflo"
"GQ602_004716","black","ophio_cflo"
"GQ602_004719","black","ophio_cflo"
"GQ602_004739","black","ophio_cflo"
"GQ602_004742","black","ophio_cflo"
"GQ602_004747","black","ophio_cflo"
"GQ602_004774","black","ophio_cflo"
"GQ602_004776","black","ophio_cflo"
"GQ602_004779","black","ophio_cflo"
"GQ602_004794","black","ophio_cflo"
"GQ602_004798","black","ophio_cflo"
"GQ602_004799","black","ophio_cflo"
"GQ602_004812","black","ophio_cflo"
"GQ602_004819","black","ophio_cflo"
"GQ602_004820","black","ophio_cflo"
"GQ602_004828","black","ophio_cflo"
"GQ602_004829","black","ophio_cflo"
"GQ602_004832","black","ophio_cflo"
"GQ602_004843","black","ophio_cflo"
"GQ602_004844","black","ophio_cflo"
"GQ602_004856","black","ophio_cflo"
"GQ602_004857","black","ophio_cflo"
"GQ602_004858","black","ophio_cflo"
"GQ602_004892","black","ophio_cflo"
"GQ602_004898","black","ophio_cflo"
"GQ602_004900","black","ophio_cflo"
"GQ602_004907","black","ophio_cflo"
"GQ602_004920","black","ophio_cflo"
"GQ602_004935","black","ophio_cflo"
"GQ602_004939","black","ophio_cflo"
"GQ602_004948","black","ophio_cflo"
"GQ602_004994","black","ophio_cflo"
"GQ602_004996","black","ophio_cflo"
"GQ602_005003","black","ophio_cflo"
"GQ602_005004","black","ophio_cflo"
"GQ602_005005","black","ophio_cflo"
"GQ602_005017","black","ophio_cflo"
"GQ602_005039","black","ophio_cflo"
"GQ602_005043","black","ophio_cflo"
"GQ602_005044","black","ophio_cflo"
"GQ602_005045","black","ophio_cflo"
"GQ602_005056","black","ophio_cflo"
"GQ602_005065","black","ophio_cflo"
"GQ602_005076","black","ophio_cflo"
"GQ602_005078","black","ophio_cflo"
"GQ602_005089","black","ophio_cflo"
"GQ602_005096","black","ophio_cflo"
"GQ602_005113","black","ophio_cflo"
"GQ602_005118","black","ophio_cflo"
"GQ602_005125","black","ophio_cflo"
"GQ602_005141","black","ophio_cflo"
"GQ602_005142","black","ophio_cflo"
"GQ602_005145","black","ophio_cflo"
"GQ602_005149","black","ophio_cflo"
"GQ602_005159","black","ophio_cflo"
"GQ602_005200","black","ophio_cflo"
"GQ602_005204","black","ophio_cflo"
"GQ602_005211","black","ophio_cflo"
"GQ602_005217","black","ophio_cflo"
"GQ602_005220","black","ophio_cflo"
"GQ602_005230","black","ophio_cflo"
"GQ602_005248","black","ophio_cflo"
"GQ602_005254","black","ophio_cflo"
"GQ602_005255","black","ophio_cflo"
"GQ602_005258","black","ophio_cflo"
"GQ602_005274","black","ophio_cflo"
"GQ602_005277","black","ophio_cflo"
"GQ602_005280","black","ophio_cflo"
"GQ602_005281","black","ophio_cflo"
"GQ602_005300","black","ophio_cflo"
"GQ602_005301","black","ophio_cflo"
"GQ602_005310","black","ophio_cflo"
"GQ602_005316","black","ophio_cflo"
"GQ602_005322","black","ophio_cflo"
"GQ602_005324","black","ophio_cflo"
"GQ602_005341","black","ophio_cflo"
"GQ602_005368","black","ophio_cflo"
"GQ602_005390","black","ophio_cflo"
"GQ602_005407","black","ophio_cflo"
"GQ602_005420","black","ophio_cflo"
"GQ602_005448","black","ophio_cflo"
"GQ602_005451","black","ophio_cflo"
"GQ602_005469","black","ophio_cflo"
"GQ602_005470","black","ophio_cflo"
"GQ602_005471","black","ophio_cflo"
"GQ602_005483","black","ophio_cflo"
"GQ602_005492","black","ophio_cflo"
"GQ602_005496","black","ophio_cflo"
"GQ602_005504","black","ophio_cflo"
"GQ602_005505","black","ophio_cflo"
"GQ602_005533","black","ophio_cflo"
"GQ602_005546","black","ophio_cflo"
"GQ602_005560","black","ophio_cflo"
"GQ602_005561","black","ophio_cflo"
"GQ602_005566","black","ophio_cflo"
"GQ602_005581","black","ophio_cflo"
"GQ602_005587","black","ophio_cflo"
"GQ602_005599","black","ophio_cflo"
"GQ602_005601","black","ophio_cflo"
"GQ602_005611","black","ophio_cflo"
"GQ602_005618","black","ophio_cflo"
"GQ602_005630","black","ophio_cflo"
"GQ602_005633","black","ophio_cflo"
"GQ602_005634","black","ophio_cflo"
"GQ602_005646","black","ophio_cflo"
"GQ602_005661","black","ophio_cflo"
"GQ602_005665","black","ophio_cflo"
"GQ602_005669","black","ophio_cflo"
"GQ602_005672","black","ophio_cflo"
"GQ602_005674","black","ophio_cflo"
"GQ602_005682","black","ophio_cflo"
"GQ602_005691","black","ophio_cflo"
"GQ602_005692","black","ophio_cflo"
"GQ602_005693","black","ophio_cflo"
"GQ602_005704","black","ophio_cflo"
"GQ602_005716","black","ophio_cflo"
"GQ602_005717","black","ophio_cflo"
"GQ602_005718","black","ophio_cflo"
"GQ602_005721","black","ophio_cflo"
"GQ602_005739","black","ophio_cflo"
"GQ602_005741","black","ophio_cflo"
"GQ602_005763","black","ophio_cflo"
"GQ602_005764","black","ophio_cflo"
"GQ602_005767","black","ophio_cflo"
"GQ602_005770","black","ophio_cflo"
"GQ602_005779","black","ophio_cflo"
"GQ602_005790","black","ophio_cflo"
"GQ602_005793","black","ophio_cflo"
"GQ602_005809","black","ophio_cflo"
"GQ602_005826","black","ophio_cflo"
"GQ602_005830","black","ophio_cflo"
"GQ602_005840","black","ophio_cflo"
"GQ602_005842","black","ophio_cflo"
"GQ602_005851","black","ophio_cflo"
"GQ602_005854","black","ophio_cflo"
"GQ602_005875","black","ophio_cflo"
"GQ602_005919","black","ophio_cflo"
"GQ602_005929","black","ophio_cflo"
"GQ602_005932","black","ophio_cflo"
"GQ602_005965","black","ophio_cflo"
"GQ602_005967","black","ophio_cflo"
"GQ602_005968","black","ophio_cflo"
"GQ602_005972","black","ophio_cflo"
"GQ602_005991","black","ophio_cflo"
"GQ602_006011","black","ophio_cflo"
"GQ602_006014","black","ophio_cflo"
"GQ602_006018","black","ophio_cflo"
"GQ602_006022","black","ophio_cflo"
"GQ602_006027","black","ophio_cflo"
"GQ602_006030","black","ophio_cflo"
"GQ602_006037","black","ophio_cflo"
"GQ602_006045","black","ophio_cflo"
"GQ602_006057","black","ophio_cflo"
"GQ602_006058","black","ophio_cflo"
"GQ602_006060","black","ophio_cflo"
"GQ602_006066","black","ophio_cflo"
"GQ602_006067","black","ophio_cflo"
"GQ602_006075","black","ophio_cflo"
"GQ602_006076","black","ophio_cflo"
"GQ602_006078","black","ophio_cflo"
"GQ602_006087","black","ophio_cflo"
"GQ602_006090","black","ophio_cflo"
"GQ602_006104","black","ophio_cflo"
"GQ602_006119","black","ophio_cflo"
"GQ602_006123","black","ophio_cflo"
"GQ602_006129","black","ophio_cflo"
"GQ602_006137","black","ophio_cflo"
"GQ602_006144","black","ophio_cflo"
"GQ602_006153","black","ophio_cflo"
"GQ602_006159","black","ophio_cflo"
"GQ602_006164","black","ophio_cflo"
"GQ602_006173","black","ophio_cflo"
"GQ602_006202","black","ophio_cflo"
"GQ602_006210","black","ophio_cflo"
"GQ602_006211","black","ophio_cflo"
"GQ602_006214","black","ophio_cflo"
"GQ602_006237","black","ophio_cflo"
"GQ602_006261","black","ophio_cflo"
"GQ602_006274","black","ophio_cflo"
"GQ602_006275","black","ophio_cflo"
"GQ602_006280","black","ophio_cflo"
"GQ602_006304","black","ophio_cflo"
"GQ602_006305","black","ophio_cflo"
"GQ602_006307","black","ophio_cflo"
"GQ602_006316","black","ophio_cflo"
"GQ602_006331","black","ophio_cflo"
"GQ602_006359","black","ophio_cflo"
"GQ602_006360","black","ophio_cflo"
"GQ602_006365","black","ophio_cflo"
"GQ602_006372","black","ophio_cflo"
"GQ602_006373","black","ophio_cflo"
"GQ602_006376","black","ophio_cflo"
"GQ602_006381","black","ophio_cflo"
"GQ602_006390","black","ophio_cflo"
"GQ602_006396","black","ophio_cflo"
"GQ602_006412","black","ophio_cflo"
"GQ602_006432","black","ophio_cflo"
"GQ602_006439","black","ophio_cflo"
"GQ602_006440","black","ophio_cflo"
"GQ602_006442","black","ophio_cflo"
"GQ602_006467","black","ophio_cflo"
"GQ602_006468","black","ophio_cflo"
"GQ602_006470","black","ophio_cflo"
"GQ602_006474","black","ophio_cflo"
"GQ602_006476","black","ophio_cflo"
"GQ602_006485","black","ophio_cflo"
"GQ602_006487","black","ophio_cflo"
"GQ602_006488","black","ophio_cflo"
"GQ602_006495","black","ophio_cflo"
"GQ602_006506","black","ophio_cflo"
"GQ602_006519","black","ophio_cflo"
"GQ602_006530","black","ophio_cflo"
"GQ602_006533","black","ophio_cflo"
"GQ602_006534","black","ophio_cflo"
"GQ602_006535","black","ophio_cflo"
"GQ602_006557","black","ophio_cflo"
"GQ602_006564","black","ophio_cflo"
"GQ602_006566","black","ophio_cflo"
"GQ602_006579","black","ophio_cflo"
"GQ602_006581","black","ophio_cflo"
"GQ602_006588","black","ophio_cflo"
"GQ602_006590","black","ophio_cflo"
"GQ602_006607","black","ophio_cflo"
"GQ602_006648","black","ophio_cflo"
"GQ602_006652","black","ophio_cflo"
"GQ602_006653","black","ophio_cflo"
"GQ602_006658","black","ophio_cflo"
"GQ602_006659","black","ophio_cflo"
"GQ602_006667","black","ophio_cflo"
"GQ602_006673","black","ophio_cflo"
"GQ602_006677","black","ophio_cflo"
"GQ602_006685","black","ophio_cflo"
"GQ602_006688","black","ophio_cflo"
"GQ602_006690","black","ophio_cflo"
"GQ602_006691","black","ophio_cflo"
"GQ602_006701","black","ophio_cflo"
"GQ602_006702","black","ophio_cflo"
"GQ602_006704","black","ophio_cflo"
"GQ602_006705","black","ophio_cflo"
"GQ602_006708","black","ophio_cflo"
"GQ602_006711","black","ophio_cflo"
"GQ602_006720","black","ophio_cflo"
"GQ602_006721","black","ophio_cflo"
"GQ602_006722","black","ophio_cflo"
"GQ602_006747","black","ophio_cflo"
"GQ602_006760","black","ophio_cflo"
"GQ602_006770","black","ophio_cflo"
"GQ602_006778","black","ophio_cflo"
"GQ602_006787","black","ophio_cflo"
"GQ602_006803","black","ophio_cflo"
"GQ602_006829","black","ophio_cflo"
"GQ602_006830","black","ophio_cflo"
"GQ602_006846","black","ophio_cflo"
"GQ602_006857","black","ophio_cflo"
"GQ602_006869","black","ophio_cflo"
