"gene_name","ZT02A","ZT04A","ZT06A","ZT08A","ZT10A","ZT12A","ZT14A","ZT16A","ZT18A","ZT20A","ZT22A","ZT24A"
"BBA_06337",0.586327423784676,0.891847747122418,0.655148735562664,1.01594818773491,-0.566343607555971,-0.125905559064928,0.212095775778417,0.237421957696066,1.12596727015985,-0.737374618610966,-1.04713736366883,-2.24799594893831
"BBA_06338",-0.270558474338703,-0.559566376243614,0.200229570447823,1.57522649846273,-1.49531307689202,1.20013645662595,1.08202330801639,0.845933166600149,-0.350398164725115,-0.173256968829259,-0.662265195901495,-1.39219074322282
"BBA_06339",-2.00065061731441,-0.619451212633634,-0.495592525531423,1.2304159280895,-0.743055588915913,1.27521234916569,0.364224033142513,1.18806218137044,0.824114743200199,-0.0861912771261596,-0.413626160549724,-0.523461852897065
"BBA_06340",-2.56510098631898,-0.710701899732162,-0.532938202412749,-0.482286562787772,0.28257483033688,0.234487477990913,0.296812398052311,1.02189791697156,0.609374880706985,0.83291137786625,-0.0194426286244502,1.0324113979512
"BBA_06341",1.10276411943481,1.14463636367591,0.338445286205501,0.699799364865506,-2.09893893032124,-0.177227987219105,-0.0639911383192821,0.701838587190091,0.225626437862183,0.388820240019388,-0.834295264122804,-1.42747707927098
"BBA_06342",0.600547929950522,0.498901922769088,0.746230727430726,-1.10413737751231,-2.3764843249194,0.0476846028502792,0.014279525289284,0.0855311792440426,-0.516392282180444,0.918656521781056,1.33555611889494,-0.250374543597785
"BBA_06343",0.84524207097784,0.80153806746832,0.917640587288075,0.0585721045044401,-2.75787534419982,0.459519565991542,-0.183192348893583,0.0715463225583188,-0.282480522153676,0.330648296172888,0.468865831107385,-0.730024630821722
"BBA_06344",-0.129346455341471,-0.415089168790639,0.08349225012608,-1.57097342520594,-0.820002267808442,0.0443856353251043,-0.636205773766638,-0.635643068583823,-0.325557522911844,1.08732554845984,1.8339094041974,1.48370484430036
"BBA_06345",0.280769685718627,-1.14804855341078,0.0144495670048688,-0.344934153695122,-1.08554165141978,2.4400394701081,0.000754062102365266,1.02155113939493,0.181217391308689,-0.263707801543545,-1.0980983576278,0.0015492020594422
"BBA_06346",-1.78527767284534,-1.10171961529709,-0.409147681316349,0.244891096981824,-0.296589501447626,-0.993136420814491,0.0475669832384219,0.130243477898771,0.93609312071159,1.10431099761218,0.379739888992695,1.74302532628541
"BBA_06347",-0.322818894119206,-0.244618256648563,-0.220227805513664,1.6941812217303,-1.48067238998718,-0.588137515123276,-0.0361368335709946,-0.607493355900917,0.685253902917381,0.925238151616884,-1.25576365122812,1.45119542582734
"BBA_06348",1.91792739272293,0.016526235394942,0.0530053708058618,0.119819175794598,-2.43583096133974,0.225150346441426,-0.287147247963006,0.154572471518447,-0.585904862832105,0.657617863181247,-0.378610078576638,0.542874294852036
"BBA_06349",-1.09721602616354,0.127556580798894,-0.29690262073149,-1.1922896798179,0.22564017064436,1.69970388162033,-1.61830245790296,1.18191215652202,-0.611040937166497,0.523609696474124,0.296389131054868,0.760940104667794
"BBA_06350",1.14250688859834,-0.673699392388916,-0.046794981859489,-1.43703063447931,0.717145007664967,0.752607564298324,-0.449118522328076,-1.43703063447931,1.84235304300896,-0.635608901859227,0.148244067197409,0.0764264966263238
"BBA_06352",0.977183768006259,-0.0656837348828404,-0.760386278779189,-0.194363338398591,2.24311984464227,-0.347448044102693,-0.310256793336668,-0.787988891370104,0.612835189016065,-1.7551008959835,0.303789407078053,0.0842997681109365
"BBA_06353",-1.02992412825499,-1.33743746551578,0.425206749650984,-1.12577102190332,-0.969298683465014,1.76775898024186,-0.354147967099869,0.105994180940355,-0.0616008319682359,1.28329434049432,0.721576495662145,0.574349351217549
"BBA_06354",-0.642384581402356,-0.571168510149799,-0.652463726539783,1.83670075401951,1.43860977570773,0.332116014000016,1.41658940477887,-0.319816244127011,-0.520834154750209,-0.605118359920702,-0.669406811521713,-1.04282356009455
"BBA_06355",0.887946861349665,0.811316656500147,-0.530705566725945,1.81742306516472,-0.789886380303418,1.35372731593754,-0.264901272350838,-0.241989189355454,0.096912526481948,-1.2490950229416,-0.830668844068438,-1.06008014968831
"BBA_06356",0.769836268778703,0.754758185138857,0.421734330105517,1.24691670444231,-0.000730150712503627,0.386823489746711,0.525353104755557,0.331845420869592,-0.0169402232825161,-0.985327725066555,-1.12509584993606,-2.30917355483961
"BBA_06357",1.13305927971343,-1.93059514696988,-1.36949875722109,-0.0223757950686068,0.493500931819112,1.2611996695696,-0.41701486631191,1.2622051751497,-0.372181235272112,0.200684631853234,-0.509601289360818,0.270617402099341
"BBA_06358",0.17065332488316,-0.661610970394834,-0.409537233993818,1.89744894408707,0.722158010162109,-0.366139855190673,0.2590958614867,-1.64238766763727,-1.26674375527582,-0.452169895492137,0.929255471143334,0.819977766222192
"BBA_06359",-0.738888394936849,-0.708335891363921,-0.515836991253997,-0.284478398806371,0.315640801657191,0.978214630386088,-1.2759327410384,-1.28169938693219,-0.176848797057356,0.546454382597271,1.49042976330167,1.65128102344686
