ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_15015	cosine	24.0	8.0	20.0	-2.6599093298311043e-17	0.9574271078002886	8.0	24.0	1.216891154	-2.595679064	3.812570218	-0.468814180797	-5.39968006517	0.6154574548966641	0.002672839047301177	0.04009258570951765
XA68_15016	cosine	24.0	12.0	8.0	-8.333328471721302e-11	0.9574271076154063	16.0	32.0	1.383635001	-1.500970974	2.884605975	-0.921826620879	-1.98251927455	0.488567763989741	0.013512582066973257	0.20268873100459886
XA68_15017	cosine	24.0	12.0	8.0	-8.333332172464718e-11	0.9574271077653808	44.0	40.0	1.687726378	-1.243228971	2.930955349	-1.35753462746	-2.0286320673	0.4570472630871771	0.01929656018546278	0.2894484027819417
XA68_15018	cosine	24.0	12.0	8.0	8.333337723579841e-11	0.9574271077390077	44.0	8.0	1.450643155	-1.069945217	2.520588372	-1.35581068259	-0.985856542223	0.44485084203895076	0.02204150618680161	0.33062259280202416
XA68_15019	cosine	24.0	0.0	4.0	1.850371707708594e-17	0.9574271077629687	24.0	8.0	1.74790498	-1.177318615	2.925223595	-1.48464906418	-2.16093777456	0.5516087657948688	0.006271913590386279	0.09407870385579419
XA68_15020	cosine	24.0	20.0	8.0	8.333335873208132e-11	0.9574271077717929	44.0	8.0	1.77927552	-1.434881281	3.214156801	-1.24001584212	-1.67996152976	0.6154574548966641	0.002672839047301177	0.04009258570951765
XA68_15021	cosine	24.0	0.0	4.0	-8.333332172464718e-11	0.9574271077595011	24.0	8.0	1.124926754	-1.754919589	2.879846343	-0.641013275509	-1.17662045603	0.7407317712102525	0.00040057811829428313	0.006008671774414247
XA68_15022	cosine	24.0	20.0	8.0	9.25185853854297e-18	0.9574271076225972	44.0	40.0	1.250501537	-1.370234282	2.620735819	-0.912618778721	-2.39629366006	0.49236596391733134	0.012928792206995913	0.1939318831049387
XA68_15023	cosine	24.0	20.0	8.0	1.850371707708594e-17	0.9574271079370325	44.0	40.0	1.414613599	-1.301882918	2.716496517	-1.08659049093	-2.10929134361	0.5539117094069977	0.006089982172122457	0.09134973258183685
XA68_15024	cosine	24.0	12.0	0.0	-1.6666666889190532e-10	0.957427107717522	12.0	44.0	1.114096595	-2.139293092	3.253389687	-0.520777914521	-2.16265654556	0.542782456065775	0.007014531725125648	0.10521797587688472
XA68_15025	cosine	24.0	8.0	0.0	0.0	0.9574271075603424	8.0	48.0	1.806824353	-1.344623762	3.151448115	-1.34373971669	-1.22410078442	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15026	cosine	24.0	4.0	0.0	1.850371707708594e-17	0.9574271076894103	8.0	24.0	0.931994505	-2.332292473	3.264286978	-0.399604473191	-2.3895440868	0.7092112703076886	0.0006642756623393738	0.009964134935090607
XA68_15027	cosine	24.0	20.0	12.0	-4.625929269271485e-18	0.9574271078048395	44.0	12.0	2.323463833	-1.02066095	3.344124783	-2.27643061391	-0.649204671859	0.6048147367590064	0.0030976341623523166	0.04646451243528475
XA68_15028	cosine	24.0	12.0	16.0	1.6666667987848735e-10	0.9574271078274972	12.0	40.0	1.76405451	-1.441653263	3.205707773	-1.22363300197	-3.34580626806	0.508513380930983	0.01068384436354423	0.16025766545316347
XA68_15029	cosine	24.0	12.0	16.0	-8.333334022836425e-11	0.9574271075915464	20.0	16.0	1.738838387	-1.213125976	2.951964363	-1.43335351926	-1.20228051374	0.4767312946227965	0.015480063791539503	0.23220095687309256
XA68_15030	cosine	24.0	4.0	8.0	-2.499999836776586e-10	0.9574271080269575	16.0	8.0	1.807112177	-0.650218662	2.457330839	-2.77923763591	-1.83581262391	0.4361768170171271	0.024188379751379285	0.3628256962706893
XA68_15031	cosine	24.0	8.0	0.0	0.0	0.9574271077663694	12.0	4.0	1.685859342	-1.01786102	2.703720362	-1.65627655335	-0.700962472264	0.5600464924742574	0.0056279585324207956	0.08441937798631194
XA68_15032	cosine	24.0	4.0	0.0	8.333334022836425e-11	0.9574271078352102	36.0	24.0	1.286962683	-2.31554379	3.602506473	-0.555792850283	-1.27031749683	0.6146497675999968	0.002703128848699784	0.04054693273049676
XA68_15033	cosine	24.0	4.0	0.0	-1.666666804567285e-10	0.9574271079204753	4.0	12.0	2.265815102	-0.427534788	2.69334989	-5.29972101826	1.0	0.4749789427930456	0.015791295755511175	0.23686943633266763
XA68_15034	cosine	24.0	8.0	0.0	-1.666666943345163e-10	0.9574271078535271	8.0	24.0	1.237820406	-1.479873069	2.717693475	-0.83643687552	-0.91094567536	0.5315095895586144	0.008075181454718987	0.12112772182078481
XA68_15035	cosine	24.0	20.0	8.0	1.850371707708594e-17	0.9574271077028765	20.0	40.0	2.060656691	-1.322213302	3.382869993	-1.55849036451	-0.834025043116	0.43082021842766494	0.02559992123005601	0.38399881845084016
XA68_15036	cosine	24.0	0.0	8.0	1.850371707708594e-17	0.9574271077366352	24.0	40.0	1.628914703	-1.248039544	2.876954247	-1.30517875882	-1.62572314475	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15037	cosine	24.0	20.0	16.0	0.0	0.9574271076567443	24.0	40.0	2.411226986	-1.08762711	3.498854096	-2.21696109248	-0.835263326085	0.508513380930983	0.01068384436354423	0.16025766545316347
XA68_15038	cosine	24.0	0.0	8.0	8.333332172464718e-11	0.9574271076078075	48.0	8.0	1.805685544	-1.439670619	3.245356163	-1.25423518419	-2.00362035592	0.5627748595326505	0.005432675743650132	0.08149013615475198
XA68_15039	cosine	24.0	4.0	20.0	8.333332172464718e-11	0.9574271078238277	16.0	44.0	2.110847286	-2.115291289	4.226138575	-0.997899105895	-1.17910356526	0.40644850966246976	0.03292085287309089	0.4938127930963634
XA68_15040	cosine	24.0	8.0	16.0	-2.7321894746634712e-17	0.9574271077120908	8.0	44.0	1.144642513	-2.403823826	3.548466339	-0.476175708311	-4.60742618138	0.6978631577988536	0.0007932410229537244	0.011898615344305866
XA68_15041	cosine	24.0	0.0	8.0	8.333334022836425e-11	0.957427107875319	24.0	32.0	2.257853411	-1.39271549	3.650568901	-1.62118783572	-1.33269318189	0.40644850966246976	0.03292085287309089	0.4938127930963634
XA68_15042	cosine	24.0	8.0	0.0	0.0	0.95742710782252	40.0	24.0	1.407775364	-2.323025297	3.730800661	-0.606009485053	-1.68191219924	0.5002443195845782	0.011787064559833655	0.17680596839750481
XA68_15043	cosine	24.0	16.0	20.0	8.333335873208132e-11	0.9574271078193501	40.0	24.0	1.104787107	-1.932506633	3.03729374	-0.571686062099	-1.56159245216	0.6038596398555423	0.0031385812005819934	0.0470787180087299
XA68_15044	cosine	24.0	16.0	20.0	-8.333333444595266e-11	0.9574271077714396	40.0	24.0	0.880826562	-2.870433415	3.751259977	-0.306861868802	9.72564004827	0.508513380930983	0.01068384436354423	0.16025766545316347
XA68_15045	cosine	24.0	8.0	12.0	-8.333335873208132e-11	0.9574271076910286	28.0	12.0	1.743795691	-1.14771838	2.891514071	-1.51935851284	-1.1256063972	0.36248576037948527	0.05044712112711767	0.756706816906765
