"gene_name","ZT04ld","ZT08ld","ZT12ld","ZT16ld","ZT20ld","ZT24ld","ZT28ld","ZT32ld","ZT36ld","ZT40ld","ZT44ld","ZT48ld"
"XA68_13399",14.1635,14.0362,11.2748,6.42881,9.87835,6.73032,16.3434,14.1026,14.9675,12.7264,15.052,13.3924
"XA68_13400",37.8689,38.3455,43.8036,28.8899,34.3145,32.0088,35.9355,34.9967,35.8716,35.2568,42.2059,33.8044
"XA68_13401",192.598,228.498,197.713,222.367,194.664,194.312,219.857,197.853,232.45,218.581,201.232,212.206
"XA68_13402",200.443,194.881,247.998,107.173,216.36,183.445,180.446,179.005,201.974,188.039,226.095,161.119
"XA68_13403",39.0886,39.4692,41.7844,38.443,36.7068,38.6543,41.5803,39.1785,40.84,39.6429,41.3621,46.4105
"XA68_13404",310.007,413.333,316.495,293.206,261.972,244.156,355.321,404.15,286.633,391.304,269.43,254.955
"XA68_13405",226.722,186.553,213.857,312.871,207.01,173.207,247.298,216.63,268.388,215.949,243.942,277.842
"XA68_13406",116.337,101.346,121.668,151.118,113.399,92.9269,98.1469,132.236,141.618,136.759,110.959,136.854
"XA68_13407",79.2032,88.9417,82.8042,93.9845,61.8303,58.5749,93.8087,86.1277,101.695,110.423,95.601,108.888
"XA68_13408",148.825,179.383,169.569,170.145,147.483,156.67,138.268,176.402,161.744,204.261,128.942,161.974
"XA68_13409",114.535,59.8077,119.668,96.9966,118.62,106.618,48.0504,73.1097,134.609,70.5534,116.955,127.292
"XA68_13410",79.901,60.2395,137.069,87.0833,134.87,190.657,33.1552,66.5433,84.7929,65.2023,134.605,100.514
"XA68_13411",46.863,35.3036,45.7884,42.8791,58.0621,68.8541,42.4341,43.5434,32.3792,48.831,70.4049,57.1626
"XA68_13412",154.576,115.967,164.932,318.918,234.151,350.547,126.052,102.081,114.632,125.199,187.032,131.341
"XA68_13413",366.784,316.637,475.689,1588.2,512.505,1281.86,238.71,359.373,433.437,569.996,383.04,689.395
"XA68_13414",96.7234,86.486,91.9839,130.308,116.388,139.471,89.9393,80.4915,93.1898,118.187,119.831,140.902
"XA68_13415",44.7696,35.5068,51.6392,60.8505,62.7658,75.7751,52.1308,35.9832,47.1431,33.4617,77.0522,71.2559
"XA68_13416",71.2442,59.072,71.7983,60.5815,79.0123,69.6552,79.415,68.7582,71.9057,69.8812,70.8892,73.9042
"XA68_13417",5.11052,13.237,8.88186,11.3741,9.72255,7.27171,14.9674,12.9937,9.37787,15.9753,11.4901,12.4971
"XA68_13418",134.109,145.317,141.1,180.029,144.613,112.064,197.076,161.299,160.712,186.854,146.806,170.87
"XA68_13419",93.5185,136.305,103.538,57.9659,104.398,59.4621,119.221,175.422,65.3259,290.801,60.8051,36.6492
"XA68_13420",35.4169,44.53,48.9515,100.596,54.6146,104.205,47.3562,46.9242,47.7066,50.9661,48.8171,59.2456
"XA68_13421",18.1963,19.6329,22.6409,39.5869,17.8707,26.792,23.6815,16.4014,24.3447,30.6147,22.406,28.0768
"XA68_13422",4.03388,5.61735,3.71921,0.991103,2.51253,3.03644,8.18983,4.85968,3.83574,4.58933,4.11222,6.71186
"XA68_13423",33.3606,47.0818,37.6704,45.7848,38.7145,55.1138,48.2442,49.8834,33.9416,51.2542,39.4174,45.5878
"XA68_13424",23.9723,26.8194,31.0397,16.2198,22.9218,24.5831,28.8811,26.8336,22.396,30.5205,23.4266,29.0709
"XA68_13425",989.141,1224.79,889.102,1490.99,852.02,713.851,1156.16,1261.25,862.267,1645.08,711.102,1253.75
"XA68_13426",1.24701,2.66737,1.61102,0,2.51656,1.86031,2.14165,2.60206,1.34369,1.57533,2.10651,2.77241
"XA68_13427",82.5111,78.7571,89.2584,92.7911,83.8987,85.2867,71.1633,79.6961,87.4866,86.0648,93.2753,99.4823
"XA68_13428",197.797,186.747,180.199,198.725,204.927,220.619,175.193,179.4,166.34,190.716,186.517,157.03
"XA68_13429",10.6258,4.92575,8.37641,1.92718,5.59988,10.2925,7.91117,6.96045,6.025,4.76119,6.86883,7.37759
"XA68_13430",51.3421,62.9471,58.6432,83.8856,63.8118,78.4046,63.7958,50.9681,56.7408,69.0777,72.061,64.3451
"XA68_13431",28.099,18.41,36.7563,50.9051,38.9547,42.2507,19.547,26.3453,33.3696,29.1838,27.5247,31.229
"XA68_13432",72.4096,63.8039,93.2834,118.624,103.735,134.409,56.0109,79.7028,69.7988,84.7926,84.8657,53.2665
"XA68_13433",100.957,58.9961,120.916,174.162,170.053,301.983,70.1034,86.1499,98.5535,93.0877,136.432,86.2887
"XA68_13434",0,0.189758,0.426051,0,0,0.462452,0.343201,0,0,0.657701,0,0.100166
"XA68_13435",94.8457,96.7093,126.091,148.565,118.994,108.174,107.645,100.411,131.632,111.172,148.19,128.838
"XA68_13436",541.064,656.334,595.338,466.49,536.659,436.641,543.031,674.428,704.803,650.846,641.938,580.356
"XA68_13437",277.169,322.092,331.95,308.83,287.518,249.153,319.549,345.261,391.583,318.877,289.948,328.447
"XA68_13438",179.192,174.709,198.993,163.668,177.535,146.617,260.286,214.948,217.349,172.093,190.366,190.737
"XA68_13439",54.6277,56.8637,60.6025,16.7425,47.8227,30.8588,73.137,65.0348,55.6537,41.9638,55.2109,56.2501
"XA68_13440",0.331851,0.557185,0.118018,0,0.0552207,0,0,0,0.0554212,0.082528,0.161143,0.17454
"XA68_13441",0,0,2.46592,0,0,0,0,3.49157,0,0,0,0
"XA68_13442",83.2492,19.6224,55.5181,34.9589,54.4947,31.0217,8.83834,25.4666,84.1654,38.9043,49.5954,53.9735
"XA68_13443",0,0,0,0,0,0,0,0,0,0,0,3.87027
"XA68_13444",70.2463,64.2012,119.389,124.355,149.656,261.218,104.96,82.5354,75.6024,71.8232,151.907,83.7271
"XA68_13445",24.253,22.4747,26.0333,28.3296,26.0271,29.7532,25.2038,19.5114,26.3251,16.535,26.6673,22.4209
"XA68_13446",65.8779,58.3531,55.7742,53.1083,45.1254,25.6524,81.3584,56.8465,89.5153,51.4972,41.2023,63.0058
"XA68_13447",9.37803,4.84217,4.50842,1.80584,6.04282,7.53255,14.5145,7.65635,7.71865,3.39246,4.02774,5.85178
"XA68_13448",87.4229,89.7052,111.931,221.578,162.283,187.234,85.4189,90.2323,77.7958,82.1511,127.224,87.6029
"XA68_13449",361.254,432.745,271.176,437.208,270.855,205.168,313.485,338.891,336.051,351.828,217.714,249.956
"XA68_13450",150.241,115.627,139.596,240.179,162.546,151.307,148.17,129.137,141.911,112.129,144.096,126.406
"XA68_13451",33.8896,65.173,27.2162,15.9128,32.1332,20.7925,82.0531,66.3617,35.3662,52.3533,24.0882,28.8749
"XA68_13452",4.85229,1.48145,4.03769,0,3.79861,2.43579,3.5405,5.07979,4.74876,0.646981,6.30827,5.44679
"XA68_13453",20.1045,25.1697,21.0068,12.2013,22.7399,20.7186,26.4743,24.8896,24.1289,31.351,23.6999,28.2989
"XA68_13454",35.4259,61.2526,40.9809,81.0398,63.3421,44.1023,77.6312,58.4994,44.1777,64.9656,51.3359,65.7614
"XA68_13455",61.9805,57.7411,67.3386,84.54,76.5201,70.9492,66.6501,64.7496,65.3001,60.1355,76.4489,70.7824
"XA68_13456",2.25678,4.5341,2.64814,1.34677,1.77128,0.953603,6.05023,2.72493,2.10149,2.49841,1.9468,1.9861
"XA68_13457",2.56843,0.372039,0.530277,0,0.719785,0.366675,0.757305,1.34256,0.661596,0.171124,1.19967,0.0642711
"XA68_13458",24.8687,45.742,69.6154,80.8552,55.6511,94.8251,41.9829,28.2533,52.2533,12.9672,68.3309,85.7367
"XA68_13459",105.242,69.473,42.5192,75.3318,85.0982,67.3862,26.8967,44.4481,35.9943,72.5677,54.8094,42.1256
"XA68_13460",19.3101,23.7845,20.66,13.2939,16.6862,12.8863,30.566,22.1767,18.4588,22.7109,17.0067,24.2307
"XA68_13461",12.3019,10.4632,9.52934,6.52928,7.49098,5.38391,17.1243,12.3369,11.021,12.1317,10.8017,12.6133
"XA68_13462",37.5758,39.6114,34.169,29.4177,34.5614,20.317,43.1502,43.8116,39.3273,43.6279,33.9409,40.2946
"XA68_13463",7.18694,5.29075,7.00325,11.6669,9.11373,11.4562,4.44212,3.22644,5.63026,5.86677,4.71425,5.4078
"XA68_13464",774.166,538.206,654.771,1041.95,875.884,1050.04,703.934,540.254,651.475,531.521,1156.9,675.887
"XA68_13465",35.3088,30.3094,33.3371,47.2018,40.3827,45.719,31.5673,31.0435,31.9511,33.013,38.8315,32.8873
"XA68_13466",232.107,173.326,220.538,126.555,173.923,167.63,216.698,207.204,217.886,140.437,223.465,178.283
"XA68_13467",44.214,42.5064,45.5095,40.775,41.9182,33.7127,41.1684,46.274,67.5339,34.2034,60.5993,69.0354
"XA68_13468",122.71,189.466,138.771,87.2541,119.883,95.4367,131.362,180.803,157.195,164.802,107.018,125.331
"XA68_13469",148.172,216.066,148.06,87.8541,132.668,99.8004,196.872,208.395,178.902,177.848,97.0922,120.318
"XA68_13470",242.968,122.294,161.535,117.754,113.783,201.423,121.505,121.581,117.432,128.918,107.549,116.126
"XA68_13471",417.348,351.022,366.917,214.571,308.036,378.983,254.757,286.932,334.966,328.927,261.639,261.051
"XA68_13472",17.97,18.2868,21.0504,12.086,17.8787,13.6224,19.67,19.0867,23.5168,18.4577,19.1044,27.6592
"XA68_13473",6.82487,9.68194,6.21334,8.45482,4.73147,4.61665,4.93741,5.32212,5.00562,6.92809,6.64492,6.69109
"XA68_13474",414.814,373.036,467.178,534.309,458.921,646.219,376.122,325.196,354.276,323.137,499.653,404.229
"XA68_13475",28.2239,25.1345,33.8095,34.2043,35.3931,46.8688,32.6347,24.7756,29.9412,30.7235,31.0947,36.5919
"XA68_13476",88.6118,70.4505,80.5379,78.3516,80.8636,63.6331,74.5042,75.301,79.9284,86.7244,93.3896,92.3221
"XA68_13477",0.429778,0.115796,0.224108,0,0.155906,0,0.794029,0.109323,0.0790761,0,0.0389847,0.0558373
"XA68_13478",7.36821,1.31684,1.44921,0,1.95474,0,1.13869,0.94029,1.16596,0.227497,0,0.989849
"XA68_13479",49.2463,75.1548,42.7931,40.2393,42.6374,32.463,79.1811,73.1584,47.6978,82.9795,43.3313,52.6825
"XA68_13480",21.3208,20.4944,15.6097,9.34895,12.5455,10.4835,33.6094,25.0959,15.5969,16.106,7.91878,17.8
"XA68_13481",83.8893,138.369,62.0448,38.5645,57.3937,31.2508,128.485,122.281,64.1522,69.5434,37.2512,44.3263
"XA68_13482",28.8851,33.2785,28.1528,16.9095,24.5153,19.0745,34.7734,33.5383,29.8553,31.24,27.2208,41.3916
"XA68_13483",4.63128,7.23588,2.80702,7.74058,3.01474,0,5.95884,8.36242,4.25766,7.97264,2.34352,2.35892
"XA68_13484",23.1733,0,0,0,0,0,7.53343,7.83815,6.37221,5.50705,0,34.4761
"XA68_13485",0.528781,3.87822,0,0,0,0,0.386727,0.84393,0.357059,0,2.29338,0.21914
"XA68_13486",53.5068,57.4014,58.1225,61.9801,49.629,71.2079,65.4653,62.7758,59.1525,59.7195,54.9742,56.5088
"XA68_13487",55.8056,46.1931,50.3149,56.8892,58.9543,52.57,60.1846,57.9083,53.2473,62.5881,61.379,59.0917
"XA68_13488",107.258,84.2595,100.216,124.735,92.6963,99.2055,129.356,104.83,112.853,105.662,116.734,109.496
"XA68_13489",159.644,209.909,154.446,102.034,145.615,122.29,171.864,197.819,148.798,196.058,131.963,169.318
"XA68_13490",0.180907,0,0.48495,0,0,0,0.282472,0,0.390187,0.518319,0.216504,0.816952
"XA68_13491",0,0.251526,1.43295,0,0,0.216973,0.674591,0,1.73345,1.58418,1.05257,1.07699
"XA68_13492",240.219,141.632,270.583,202.873,221.033,159.808,153.078,185.684,264.662,172.607,237.23,259.013
"XA68_13493",282.385,145.667,221.731,397.39,240.441,262.594,221.236,187.844,217.672,191.181,198.989,213.181
"XA68_13494",9.92989,2.8132,14.315,19.4422,15.3888,42.1827,2.29329,3.47873,5.98371,4.48936,8.14452,6.19654
"XA68_13495",40.8852,49.6277,44.6082,52.5668,38.475,44.9341,46.0953,76.2196,32.5098,74.4483,33.84,36.7039
"XA68_13496",0,0,0,0,0,0,0.109608,0,0.740024,0,0,0.25447
"XA68_13497",0,0,0.133664,0,0,0,0,0.146259,0,0,0.102399,0
"XA68_13498",1.77721,0.694852,0.738012,0,0.434729,0.156951,2.28393,0.723937,0.575158,0.948695,0.368274,0.604129
"XA68_13499",0.617863,0.471641,0.230719,0.0698773,0.222733,0.169356,0.645174,0.246528,0.114428,0.177388,0.116772,0.349277
"XA68_13500",97.3717,73.7013,75.3702,27.5925,67.7879,31.873,223.647,128.907,85.609,71.028,42.9623,58.1766
"XA68_13501",14.2027,7.5791,11.5427,15.5402,15.3492,16.2674,15.5273,11.031,7.83245,20.8072,22.978,10.1311
"XA68_13502",0,0,0,0,4.78023,0,0,2.74961,0,1.93725,0,0
"XA68_13503",140.442,81.9791,124.642,151.428,195.96,159.664,117.67,97.3312,88.2963,102.986,228.483,125.076
"XA68_13504",43.4724,38.9578,44.4171,53.6797,48.0067,58.0371,37.5426,35.5706,39.2534,40.5041,45.9967,42.222
"XA68_13505",6.86427,16.1469,9.5048,9.8985,9.79904,7.76764,13.8761,21.5165,9.20566,14.0512,6.13856,6.73602
"XA68_13506",134,79.1248,97.7948,125.428,115.716,103.351,86.9379,79.1528,88.6475,75.9364,156.955,105.512
"XA68_13507",28.2816,20.0272,28.6798,32.9448,39.6695,32.0373,24.5249,20.6238,23.3594,32.8905,38.9749,32.1192
"XA68_13508",51.6253,51.5443,47.5578,19.7835,50.5698,37.2917,53.5901,63.4293,39.2703,55.5269,70.869,57.8334
"XA68_13509",268.815,199.422,239.67,103.71,198.212,267.581,145.609,142.157,177.539,182.96,265.734,197.36
"XA68_13510",107.941,92.7267,105.644,73.1261,125.099,123.409,89.7509,103.033,107.29,100.659,131.192,102.06
"XA68_13511",46.0521,42.4249,43.9089,35.9469,36.1601,31.5395,42.4594,37.3139,40.734,38.6335,60.3365,67.4912
"XA68_13512",678.808,422.587,570.081,713.037,805.133,884.881,516.829,514.084,587.282,444.042,889.415,530.483
"XA68_13513",21.7485,34.3709,18.4183,19.6116,20.2908,16.6198,21.953,23.6351,19.9715,31.2879,21.2503,21.7778
"XA68_13514",405.899,487.062,413.382,420.068,368.127,328.841,382.379,474.435,445.681,477.807,305.212,347.902
"XA68_13515",248.694,303.676,154.272,113.048,169.302,135.117,214.351,199.516,137.261,232.979,140.244,133.931
"XA68_13516",131.414,141.806,93.0813,61.7331,100.617,92.7906,133.241,110.36,76.4342,112.121,72.8425,73.8717
"XA68_13517",57.1238,60.719,49.5157,45.0592,44.1978,49.5596,55.8768,50.7416,51.8844,52.566,58.9802,57.1957
"XA68_13518",87.1587,80.3802,98.9573,88.4785,111.007,185.121,37.4064,48.1191,79.9859,47.683,135.961,84.642
"XA68_13519",53.395,54.0174,47.8203,39.8116,55.6506,55.8079,39.3615,56.2203,67.2043,38.7364,82.0888,55.164
"XA68_13520",41.4026,32.9714,31.9723,19.7851,27.234,22.6846,42.4317,44.0643,30.3515,58.8724,23.828,25.298
"XA68_13521",21.2858,29.6975,23.6836,12.7205,21.9391,25.3692,18.0922,23.9068,24.4256,25.8297,19.7052,26.8989
"XA68_13522",486.894,621.645,429.534,524.316,444.58,277.736,459.361,585.065,399.954,712.297,338.109,438.309
"XA68_13523",70.3877,79.9835,63.7145,65.9644,51.0595,49.9475,69.7355,74.5783,82.7582,77.8404,57.4502,72.8864
"XA68_13524",8.30683,14.2107,11.3054,2.16777,4.83378,10.0936,4.61767,10.104,5.97349,14.5722,10.3271,10.7849
"XA68_13525",32.9539,22.4409,37.3401,43.7189,34.7441,59.5158,25.2675,28.5743,36.3954,24.3101,38.6033,35.4631
"XA68_13526",186.932,216.289,238.359,393.179,247.836,199.86,250.094,261.726,232.044,388.147,245.431,256.131
"XA68_13527",22.2733,41.3347,32.6528,7.88588,25.6674,33.5561,23.4664,25.7001,17.8912,35.0767,20.2995,21.399
"XA68_13528",27.9813,38.0171,31.3013,12.0762,28.5471,31.8809,27.2045,31.1438,31.3904,29.4388,30.2703,28.9077
"XA68_13529",20.7289,24.6316,20.3334,16.4949,17.2191,15.635,23.1668,21.0465,18.2014,23.793,18.8495,20.1889
"XA68_13530",23.3402,25.041,19.5587,12.3058,16.663,8.09395,41.9171,29.7727,38.11,14.795,12.9596,15.8619
"XA68_13531",16.1196,15.0982,3.98248,4.98946,4.28955,0.24532,8.89084,13.4657,26.7748,2.57174,3.89406,8.06263
"XA68_13532",1.91348,1.49483,0.985623,0,0.976041,0.580148,1.12417,1.90078,2.24884,0.192667,1.51335,1.66225
"XA68_13533",194.603,215.096,176.617,198.15,169.659,123.446,217.009,193.17,231.455,215.698,169.705,225.3
"XA68_13534",50.1122,47.6264,54.3815,72.6206,56.1817,51.1779,49.3285,47.7629,54.1971,51.2406,54.8012,56.7777
"XA68_13535",29.4362,32.3097,30.5413,39.998,31.967,30.7658,51.3524,36.8139,30.6713,44.8262,34.2905,35.2376
"XA68_13536",49.7298,56.4525,57.1933,73.5579,56.7681,47.8013,64.0189,65.5793,49.5461,74.4866,53.8793,52.6038
"XA68_13537",13.6237,18.7484,11.8156,18.3998,14.0798,8.23524,23.8288,21.5548,18.2707,23.6052,14.3056,17.8557
"XA68_13538",49.9039,44.1265,55.1791,78.7646,47.9879,46.3047,45.9471,43.9385,50.7638,49.9295,61.3996,65.1443
"XA68_13539",56.1148,63.5291,59.1407,63.3898,60.4107,93.3837,69.5499,68.9148,59.4548,58.2524,67.6286,70.5404
"XA68_13540",727.969,526.066,805.755,542.713,928.766,1091.09,525.585,485.517,641.704,534.968,1099.21,696.631
"XA68_13541",34.152,23.6012,33.3718,45.4598,38.712,50.9594,28.0439,28.052,28.1979,24.3499,37.6737,32.2498
"XA68_13542",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_13543",0,0.0568665,0,0,0,0,0,0,0,0,0,0
"XA68_13544",51.1029,49.0075,49.7515,71.4781,55.4528,47.7179,61.9427,57.1957,53.2799,61.7812,54.5187,61.1957
"XA68_13545",144.116,124.673,97.1853,116.411,126.612,49.0714,159.699,96.431,143.61,90.697,118.47,139.643
"XA68_13546",10.8694,8.64612,9.76245,13.0895,4.63096,6.29929,12.3729,10.0991,6.67412,8.06843,7.99873,8.92932
"XA68_13547",13.8842,26.0557,27.754,23.9823,29.4473,32.3506,26.6316,20.762,19.3522,20.7517,26.1004,19.9384
"XA68_13548",26.8342,31.718,21.4275,11.729,31.7699,23.082,16.1278,29.1285,25.3802,35.1903,28.6999,28.5831
"XA68_13549",3.32106,21.8407,3.28526,3.46909,2.33416,0,6.08974,22.9021,6.85896,8.98909,3.6497,2.63847
"XA68_13550",0,0,0,0,0,0,0,0,0,0,0.150784,0.0533434
"XA68_13551",46.6699,38.1809,41.5868,37.8047,42.0698,37.677,43.6519,41.1278,48.0285,32.4682,41.8024,40.0803
"XA68_13552",122.779,88.9795,154.958,10.0945,76.1876,73.405,70.5987,95.9104,133.552,115.855,113.41,102.082
"XA68_13553",25.3544,38.5771,27.8566,34.0713,24.3193,23.246,33.291,37.3843,31.0758,32.9942,23.3111,26.7668
"XA68_13554",16.8819,17.1701,17.0683,3.34351,17.1873,15.1132,21.5372,18.6222,14.067,14.7834,15.2033,14.9753
"XA68_13555",1.92747,1.39158,1.26587,0,0.337501,0,5.1386,3.12458,0.51021,0.879275,0.250413,0.646552
"XA68_13556",0.160463,0.120941,0.552408,0,0.320505,0.617002,1.35781,0.468795,0.328883,0.166115,0.339259,0.184731
"XA68_13557",3.39855,2.95626,2.29134,0.415136,1.19727,0.491697,4.85616,3.49973,1.99991,1.91183,1.16483,2.08011
"XA68_13558",2.63748,2.06678,1.00456,0.231056,1.08777,0.57563,3.23812,1.74244,1.52816,0.915176,0.752395,1.46992
"XA68_13559",18.6244,14.6317,5.47984,2.42197,3.8839,1.34014,23.5207,14.255,27.1129,8.83503,3.98435,16.8738
"XA68_13560",117.57,143.572,34.5701,6.87055,33.8386,10.0606,102.499,142.336,178.022,157.914,31.1788,112.118
"XA68_13561",49.964,69.3822,33.2019,31.9448,30.4278,16.6787,89.903,57.6495,56.2172,48.0177,33.3697,59.8404
"XA68_13562",23.5953,23.8767,9.76249,4.83095,10.467,5.68926,24.8572,17.9271,12.952,13.5254,9.61849,16.8148
"XA68_13563",69.3581,83.0356,68.5135,110.054,75.139,71.2727,97.4733,92.5765,68.1707,111.538,72.7914,78.7313
"XA68_13564",94.7156,68.431,100.164,99.6353,103.294,147.481,78.6187,72.9329,92.6553,68.0774,111.918,79.3908
"XA68_13565",32.4101,30.2297,39.224,41.867,38.0168,53.4576,33.3942,27.3959,42.1399,28.6821,64.9641,45.2763
"XA68_13566",59.1762,45.6484,57.7578,64.9956,59.3608,60.6485,55.2832,43.5728,57.8445,48.0298,69.4039,57.6946
"XA68_13567",350.979,333.928,278.66,181.486,250.687,198.06,441.19,402.194,255.241,383.884,283.705,275.24
"XA68_13568",17.6568,15.6386,13.9075,12.0023,14.5702,15.9377,12.2259,13.5897,13.491,15.0689,12.6653,12.6539
"XA68_13569",68.888,39.5186,58.4156,36.4574,60.4538,81.6392,40.9017,41.4568,39.5724,52.3546,46.5177,32.807
"XA68_13570",481.656,497.265,476.508,172.672,344.648,242.672,269.415,422.697,428.054,711.848,285.564,614.174
"XA68_13571",134.005,106.747,113.012,72.7176,115.502,136.289,81.1679,110.052,93.2962,131.532,122.754,120.754
"XA68_13572",3.43393,5.31886,3.30421,12.6894,6.64291,2.47057,4.69834,1.27114,3.36057,2.72428,1.78701,7.21812
"XA68_13573",1.50165,0,0.152854,0,0.286083,0,0.617499,0.323209,0.155462,0.234684,0.230521,0
"XA68_13574",69.4785,65.0671,73.2094,78.7798,55.6297,47.5614,77.4118,71.1137,86.9363,56.7375,77.0192,94.4974
"XA68_13575",190.85,194.834,199.785,213.22,171.452,151.106,197.829,168.152,190.034,178.645,123.219,169.795
"XA68_13576",91.913,80.4691,85.2148,78.5706,83.53,68.8659,91.8956,82.4439,92.7078,98.5044,96.4461,100.619
"XA68_13577",34.8876,31.4594,28.605,34.4876,35.1646,37.55,32.9518,39.0688,41.6133,36.8553,38.545,40.0872
"XA68_13578",34.3865,25.5507,29.8199,17.7907,28.6913,26.0454,26.8021,28.4963,25.4654,30.7573,24.835,21.9362
"XA68_13579",34.0727,18.9036,39.3693,7.7625,16.2356,49.3405,2.59634,7.87109,13.5523,7.72704,10.2758,5.2391
"XA68_13580",63.4976,65.3963,63.5178,49.2791,59.1798,51.2617,64.1801,64.8107,76.3081,73.7659,54.0286,59.2019
"XA68_13581",41.5898,48.1849,35.3274,76.1777,36.7964,78.0823,27.3886,31.3689,27.1455,47.7712,26.431,34.5591
"XA68_13582",227.431,324.965,217.769,159.822,182.584,163.311,212.06,292.546,224.098,298.634,184.485,230.324
"XA68_13583",183.409,220.456,211.449,130.481,180.259,136.318,262.869,249.31,216.178,228.604,172.293,196.706
"XA68_13584",3.34013,2.70064,3.20266,11.9308,4.15276,10.7699,3.87121,2.53151,1.74378,1.06277,3.77941,1.28462
"XA68_13585",19.4541,27.3077,23.289,43.3475,27.6089,36.3894,26.2029,28.9406,23.709,30.6262,31.866,29.5658
"XA68_13586",13.9697,16.6325,10.6379,11.7975,8.45047,7.08344,13.3758,14.379,10.3939,10.1248,8.4071,7.95916
"XA68_13587",38.7974,46.9664,50.1137,42.1367,41.4988,58.7096,49.3817,50.5786,38.6683,38.992,45.3838,40.0225
"XA68_13588",158.803,204.138,158.164,119.633,137.547,120.972,179.809,192.835,146.822,210.657,151.77,163.561
"XA68_13589",49.8374,43.5112,52.4793,35.0248,45.0767,48.6332,47.3399,47.7583,53.9779,44.4983,48.5087,52.0026
"XA68_13590",80.2057,85.2472,72.0749,111.247,80.0269,67.4704,101.609,94.3257,69.0037,120.308,71.1794,83.1239
"XA68_13591",36.3763,25.7252,49.8134,53.1874,51.121,80.5648,54.1277,39.4086,38.4504,31.9745,50.7889,33.3116
"XA68_13592",53.8103,57.7312,54.8047,51.0989,49.6458,43.1724,72.8288,63.0337,54.8514,84.0383,45.6023,56.5959
"XA68_13593",172.663,204.013,169.742,170.757,147.515,99.8383,201.065,203.484,181.583,243.876,109.488,153.797
"XA68_13594",2278.25,1284,2839.98,3116.49,3271.49,2632.27,1545.67,1348.76,1958.75,1540.63,3036.07,2703.12
"XA68_13595",463.933,479.897,651.989,666.489,606.441,529.809,439.294,459.568,617.835,469.566,674.345,591.542
"XA68_13596",2918.33,1381.99,2906.29,885.749,2228.15,946.052,1306.59,1814.9,2400.97,1363.96,1874.37,1574.64
"XA68_13597",6.08796,2.49343,10.829,1.14867,6.21935,3.91616,4.30436,5.82899,7.54869,3.57072,10.1426,6.22164
"XA68_13598",0,0,0.186132,0,0.271752,0,0,0,0,0,0,0
"XA68_13599",0,0,0,0,0,0,0,0,0,0,0,0
"XA68_13600",0,0.135774,0,0,0.532419,0,0,0,0,0.093767,0.185021,0
"XA68_13601",1.77643,3.76528,1.49322,0.504997,1.87257,0.29305,0.52462,4.1968,2.19922,3.82728,1.4115,1.35667
"XA68_13602",76.8468,99.6915,62.3172,105.887,98.0472,106.433,82.5627,84.7207,64.2674,87.6634,84.0331,86.3346
"XA68_13603",27.7544,21.3034,24.4216,11.1039,23.5246,16.4593,7.68325,20.9857,47.2873,14.2987,31.798,21.708
"XA68_13604",139.684,108.604,201.818,208.641,173.113,213.18,115.985,147.349,260.6,133.58,183.814,201.913
"XA68_13605",30.7633,52.2069,38.1264,39.6008,37.2983,40.1498,30.3451,41.2922,27.5134,45.1133,37.3324,30.8089
"XA68_13606",87.8123,94.4256,94.8429,71.4534,86.2147,71.4607,98.0277,117.818,82.9605,124.588,82.0803,88.7241
"XA68_13607",15.4424,15.8701,16.9987,10.2678,18.0521,12.7087,16.2322,15.6895,16.4494,19.8026,16.4918,17.472
"XA68_13608",14.3827,11.2096,14.7118,18.7714,15.1606,19.7764,13.8877,12.8569,12.6777,13.6809,15.1894,13.5094
"XA68_13609",34.0918,36.1749,37.2056,29.1228,37.8507,53.5683,39.1945,32.6285,30.3515,37.6844,36.3356,37.5871
"XA68_13610",26.6768,32.9382,33.1469,35.8673,31.1942,32.6826,31.065,31.5134,27.628,32.1057,31.6424,31.5432
"XA68_13611",2.86101,1.94523,2.94504,1.63474,1.74288,1.33756,2.26868,1.90429,3.10402,2.81095,3.12444,3.1464
"XA68_13612",52.8943,34.812,50.2649,61.8149,54.65,60.0543,52.9899,42.694,49.1271,47.455,49.3157,52.0658
"XA68_13613",35.9005,26.7583,39.184,35.7186,29.8031,34.6505,33.259,25.7495,38.3891,28.6401,43.9456,40.2781
"XA68_13614",167.955,130.006,172.77,107.313,144.153,103.183,176.555,146.667,220.987,124.604,186.176,178.777
"XA68_13615",969.891,756.561,799.638,431.89,802.95,698.255,658.967,699.627,742.168,670.834,898.77,659.23
"XA68_13616",116.875,107.064,113.939,140.643,120.224,119.811,125.671,104.971,113.234,123.217,131.073,125.439
"XA68_13617",20.0522,14.4029,21.0752,5.38722,14.0117,13.5975,10.4901,13.4687,18.6908,12.1916,16.0759,20.5815
"XA68_13618",47.0534,29.6452,41.0975,47.5603,42.3243,40.1953,35.2203,35.1224,47.3091,38.0137,45.4757,45.0702
"XA68_13619",72.3428,55.5362,74.3686,59.9163,67.7547,80.0927,64.3573,52.2162,63.4029,48.9332,58.7071,64.2818
"XA68_13620",16.7528,22.1712,16.2254,17.0797,14.1662,16.7398,20.0081,15.8196,18.1344,23.765,18.4975,16.5576
"XA68_13621",117.039,205.692,129.816,20.1801,97.337,124.263,127.669,148.838,136.65,127.974,121.164,107.971
