ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
XA68_10103	cosine	24	12	8	14.67277583	4.724671819	12	8	21.6391	7.56647	14.07263	2.859867283	1.692842808	0.520088265	0.009291072	0.139366076	0.139366076	0.137787411	0.296312877
XA68_10104	cosine	24	0	4	54.82949667	70.47798817	44	40	251.7	7.12499	244.57501	35.32636537	8.715818025	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10105	cosine	24	8	0	18.760775	4.814884549	20	24	29.689	11.5528	18.1362	2.569853196	1.263245279	0.34391797	0.05979464	0.896919606	0.583416583	0.571220689	0.650881239
XA68_10106	cosine	24	8	0	48.14428333	14.0662703	40	24	76.5562	30.3305	46.2257	2.524066534	1.723644198	0.687835939	0.000925981	0.013889716	0.013889716	0.013889716	0.248924368
XA68_10107	cosine	24	0	4	131.7138833	31.57172676	44	8	192.914	86.5676	106.3464	2.228478091	1.413969259	0.646170269	0.00172544	0.025881603	0.025881603	0.025881603	0.248924368
XA68_10108	cosine	24	0	4	10.6269875	1.95626348	20	28	13.6505	7.84556	5.80494	1.739901294	1.437272712	0.394006261	0.037277785	0.559166774	0.428571429	0.417720648	0.535777635
XA68_10109	cosine	24	16	0	126.1145417	21.61231361	40	24	152.952	77.0117	75.9403	1.986087828	1.169388935	0.53150959	0.008075181	0.121127722	0.121127722	0.121127722	0.285563491
XA68_10110	cosine	24	20	8	59.23994167	33.67446213	44	40	120.393	25.9965	94.3965	4.63112342	3.026592496	0.523138837	0.008951566	0.134273483	0.132867133	0.132867133	0.296312877
XA68_10111	cosine	24	20	4	50.86099167	17.62798055	20	8	95.6804	35.9372	59.7432	2.662433356	1.68993299	0.53150959	0.008075181	0.121127722	0.121127722	0.121127722	0.285563491
XA68_10112	cosine	24	8	0	18.10395667	6.626356818	40	24	26.9808	5.58041	21.40039	4.834913564	1.674446448	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10113	cosine	24	0	8	279.0678333	176.976109	24	40	786.221	136.919	649.302	5.74223446	2.068651047	0.50024432	0.011787065	0.176805968	0.176805968	0.16880326	0.31975632
XA68_10114	cosine	24	8	20	92.75140833	12.1597229	40	20	106.617	68.9699	37.6471	1.545848261	1.238573645	0.400047346	0.035106857	0.526602855	0.3996004	0.3996004	0.525747544
XA68_10115	cosine	24	8	20	0.706045833	1.080751488	32	12	3.08654	0	3.08654	-10000	nan	0.466386586	0.017396179	0.260942683	0.233766234	0.233106481	0.374428666
XA68_10116	cosine	24	4	0	148.9882833	28.92001167	28	24	187.606	78.8134	108.7926	2.380382016	1.265656685	0.583129267	0.004156084	0.062341262	0.062341262	0.062341262	0.248924368
XA68_10117	cosine	24	4	0	43.07965	10.5194062	40	48	70.7604	25.0136	45.7468	2.828877091	1.20273318	0.330965259	0.067082395	1.006235924	0.632367632	0.611684592	0.685828178
XA68_10118	cosine	24	20	8	45.21853333	8.396851383	20	32	60.2045	33.6688	26.5357	1.788139167	1.337177341	0.523138837	0.008951566	0.134273483	0.132867133	0.132867133	0.296312877
XA68_10119	cosine	24	20	8	136.5596083	24.24253828	20	8	172.862	94.8573	78.0047	1.822337343	1.372690703	0.400047346	0.035106857	0.526602855	0.3996004	0.3996004	0.525747544
XA68_10120	cosine	24	8	0	29.15012167	24.63827503	8	24	96.7239	7.72966	88.99424	12.5133447	3.825883103	0.59404013	0.003588695	0.053830421	0.053830421	0.053830421	0.248924368
XA68_10121	cosine	24	16	0	46.209725	14.60598799	40	24	75.3866	20.3721	55.0145	3.700482523	1.69609635	0.46897905	0.016897896	0.253468433	0.233766234	0.227662665	0.366170418
XA68_10122	cosine	24	20	16	35.91678333	17.8199338	12	40	69.2745	18.0844	51.1901	3.830621973	2.373794001	0.476731295	0.015480064	0.232200957	0.214785215	0.211900742	0.359878731
XA68_10123	cosine	24	20	4	7.144143333	5.046880432	44	4	16.6105	2.51066	14.09984	6.615989421	3.559985298	0.59404013	0.003588695	0.053830421	0.053830421	0.053830421	0.248924368
XA68_10124	cosine	24	20	16	650.8874167	218.4451739	44	8	1067.34	355.901	711.439	2.998980053	1.735999951	0.572077554	0.004811333	0.072169991	0.072169991	0.072169991	0.257348462
XA68_10125	cosine	24	20	8	505.0554167	133.160634	20	8	699.838	277.868	421.97	2.518598759	1.549466874	0.615457455	0.002672839	0.040092586	0.040092586	0.040092586	0.248924368
XA68_10126	cosine	24	8	0	41.45345833	9.125931033	8	24	62.1461	29.6107	32.5354	2.098771728	1.375048093	0.53150959	0.008075181	0.121127722	0.121127722	0.121127722	0.285563491
XA68_10127	cosine	24	4	0	15.37383917	6.674233131	32	24	23.6823	2.43544	21.24686	9.72403344	1.716165268	0.583129267	0.004156084	0.062341262	0.062341262	0.062341262	0.248924368
XA68_10128	cosine	24	0	8	102.7403333	52.03458353	48	40	198.187	49.2415	148.9455	4.024796158	2.738049063	0.53150959	0.008075181	0.121127722	0.121127722	0.121127722	0.285563491
XA68_10129	cosine	24	20	8	5898.259167	2019.580865	12	4	9934.2	3687.06	6247.14	2.694341833	1.598972625	0.369274473	0.047335364	0.710030465	0.498501499	0.492200277	0.593991304
XA68_10130	cosine	24	12	16	0.103604917	0.231693092	36	4	0.630042	0	0.630042	-10000	0	0.36623351	0.048709695	0.730645418	0.498501499	0.498501499	0.600569202
XA68_10131	cosine	24	0	8	192.3573333	78.88774594	48	16	377.241	111.907	265.334	3.371022367	1.650041922	0.43771378	0.023795648	0.356934724	0.30969031	0.299009714	0.432634786
XA68_10132	cosine	24	4	0	23.76091	9.951586136	36	12	35.4946	9.2175	26.2771	3.850783835	2.06777999	0.394006261	0.037277785	0.559166774	0.428571429	0.417720648	0.535777635
XA68_10133	cosine	24	4	12	21.15939417	6.433396286	4	48	28.42	8.56269	19.85731	3.319050439	1.390892238	0.21885689	0.160964919	2.414473792	0.913086913	0.898506504	0.913931045
XA68_10134	cosine	24	12	8	13.91262833	6.272559984	20	8	28.0197	4.97336	23.04634	5.633957727	1.598988251	0.457047263	0.01929656	0.289448403	0.263736264	0.253433188	0.391921774
XA68_10135	cosine	24	20	0	2.222787417	0.768930443	20	24	3.79296	0.997279	2.795681	3.803308803	1.500854692	0.59404013	0.003588695	0.053830421	0.053830421	0.053830421	0.248924368
XA68_10136	cosine	24	8	0	2.52246	0.943739959	8	24	4.63186	1.55213	3.07973	2.984195911	1.679735006	0.56277486	0.005432676	0.081490136	0.081490136	0.081490136	0.257348462
XA68_10137	cosine	24	8	20	5.2287425	3.711434408	8	48	13.0586	1.43775	11.62085	9.082663885	3.399892183	0.369274473	0.047335364	0.710030465	0.498501499	0.492200277	0.593991304
XA68_10140	cosine	24	0	4	0.010305642	0.024568599	24	4	0.0827027	0	0.0827027	-10000	0	0.335279254	0.064582503	0.968737551	0.589410589	0.589410589	0.670525769
XA68_10141	cosine	24	8	0	0.48652525	0.364476687	8	24	1.50204	0.142321	1.359719	10.55388874	2.522459293	0.46897905	0.016897896	0.253468433	0.233766234	0.227662665	0.366170418
XA68_10142	cosine	24	8	20	0.059482833	0.100061815	32	8	0.328287	0	0.328287	-10000	nan	0.506941941	0.010886298	0.163294472	0.160839161	0.157800225	0.31975632
XA68_10143	cosine	24	4	0	82.60200833	26.44269886	40	24	128.851	42.2228	86.6282	3.051692451	1.888992873	0.551608766	0.006271914	0.094078704	0.094078704	0.094078704	0.262645423
XA68_10144	cosine	24	8	0	64.39975833	25.29350927	8	44	115.427	29.8288	85.5982	3.869649466	1.849093112	0.46897905	0.016897896	0.253468433	0.233766234	0.227662665	0.366170418
XA68_10145	cosine	24	4	0	250.629	76.46441251	40	24	351.052	113.088	237.964	3.104237408	1.513831833	0.520088265	0.009291072	0.139366076	0.139366076	0.137787411	0.296312877
XA68_10146	cosine	24	16	20	1.448755583	0.789935266	16	48	2.71345	0.316608	2.396842	8.570377249	2.872372399	0.349602949	0.056798668	0.851980019	0.56043956	0.553415129	0.641111073
