ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_11382	cosine	12.0	8.0	4.0	27.750491666666665	9.01710153850803	44.0	8.0	46.3365	16.9733	29.3632	2.72996412012	1.74284621235	0.22407133233117496	0.15526767178736262	0.7763383589368131
XA68_11383	cosine	12.0	8.0	0.0	11.90656833333333	2.6519977634380756	20.0	24.0	15.1121	6.57047	8.54163	2.30000289173	1.41770216963	0.21980291603667942	0.15992129427517748	0.7996064713758875
XA68_11384	cosine	12.0	12.0	4.0	106.86133333333333	17.700213227074098	12.0	8.0	134.234	79.0229	55.2111	1.69867215706	1.29353685773	0.49032958192797715	0.0132390167871721	0.0661950839358605
XA68_11385	cosine	12.0	4.0	0.0	60.602391666666676	13.810278441765654	40.0	24.0	78.9754	36.2115	42.7639	2.18094804137	1.21277165803	0.5687964589945211	0.005022850586273721	0.025114252931368604
XA68_11386	cosine	12.0	4.0	0.0	79.76138333333334	25.71291397715142	40.0	48.0	124.379	50.3512	74.0278	2.47022911073	1.77608031073	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_11387	cosine	12.0	4.0	12.0	251.52058333333332	65.84936887758599	40.0	20.0	360.031	146.047	213.984	2.4651721706	1.4510470338	0.49032958192797715	0.0132390167871721	0.0661950839358605
XA68_11388	cosine	12.0	4.0	0.0	16.536730833333333	4.451664376746182	4.0	24.0	22.5638	9.02911	13.53469	2.49900599284	1.51662598238	0.5343239463281865	0.007797958989405334	0.038989794947026674
XA68_11389	cosine	12.0	4.0	0.0	61.00591666666667	9.88211634670035	40.0	48.0	76.4959	43.4936	33.0023	1.75878520058	1.14650261103	0.6377414843271904	0.0019491085902795186	0.009745542951397592
XA68_11390	cosine	12.0	4.0	0.0	31.036333333333335	11.199172109381815	4.0	24.0	52.1113	16.1659	35.9454	3.22353224998	1.91880298771	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_11391	cosine	12.0	12.0	8.0	1.9987916666666667	1.6338140083754606	12.0	20.0	5.0122	0.0	5.0122	-10000	3.02983081443	0.15575223949534953	0.24043572933718332	1.2021786466859166
XA68_11392	cosine	12.0	8.0	0.0	3.9213841666666664	3.18533979501813	8.0	20.0	11.1087	0.872449	10.236251	12.7327786495	4.35316883397	0.21980291603667942	0.15992129427517748	0.7996064713758875
XA68_11393	cosine	12.0	0.0	4.0	126.02864166666666	49.698817703282415	24.0	16.0	249.872	57.9655	191.9065	4.31070205553	1.6999329013	0.5687964589945211	0.005022850586273721	0.025114252931368604
XA68_11394	cosine	12.0	0.0	4.0	88.21048333333333	55.684984957988355	24.0	16.0	249.729	40.0126	209.7164	6.24125900341	2.24885094551	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_11395	cosine	12.0	4.0	8.0	20.268616666666667	6.065378584478923	16.0	4.0	32.5457	13.1057	19.44	2.48332404984	1.59300837866	0.15512630699850574	0.2413181331871364	1.206590665935682
XA68_11396	cosine	12.0	0.0	4.0	271.711	87.50037869441861	48.0	16.0	461.772	166.615	295.157	2.77149116226	1.63916333317	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_11397	cosine	12.0	8.0	4.0	253.6875	46.9117695386776	20.0	24.0	331.774	190.863	140.911	1.73828348082	1.34994120582	0.08618128166583652	0.3482541443364599	1.7412707216822996
XA68_11398	cosine	12.0	4.0	0.0	118.02058333333332	60.51566221600313	40.0	24.0	220.564	34.3755	186.1885	6.41631394452	2.99791222001	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_11399	cosine	12.0	0.0	8.0	33.158516666666664	4.637758572096606	20.0	48.0	45.0212	27.5806	17.4406	1.63235027519	1.17905683274	0.21980291603667942	0.15992129427517748	0.7996064713758875
