ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03130	cosine	8.0	4.0	6.0	-8.333330322093009e-11	0.9574271077854072	12.0	22.0	2.06289599	-1.442670043	3.505566033	-1.42991531571	-1.76333450877	0.33501260508640407	0.0647348936883515	0.5826140431951635
BBA_03131	cosine	8.0	4.0	6.0	-8.333332172464718e-11	0.9574271079103585	12.0	24.0	1.588122863	-1.462105154	3.050228017	-1.08618922425	-1.05678552778	0.16750630254320203	0.22419615145873356	2.017765363128602
BBA_03132	cosine	8.0	2.0	4.0	-1.3877787807814457e-17	0.9574271078469748	8.0	16.0	1.83597609	-1.515081999	3.351058089	-1.21179981758	-1.64243738604	0.4605661864718383	0.01856076533880384	0.16704688804923457
BBA_03133	cosine	8.0	8.0	6.0	-8.333334022836425e-11	0.9574271076141682	10.0	18.0	1.979220922	-1.024292402	3.003513324	-1.93228117102	-0.762985638025	0.06700252101728081	0.38085378504795675	3.4276840654316105
BBA_03134	cosine	8.0	6.0	2.0	-8.333335873208132e-11	0.9574271077618736	22.0	2.0	1.837449121	-1.545618154	3.383067275	-1.18881181374	-1.00366145877	0.3289758474798845	0.0682601490394303	0.6143413413548727
BBA_03135	cosine	8.0	2.0	8.0	1.3877787807814457e-17	0.9574271076490702	2.0	8.0	2.175828314	-1.28332694	3.459155254	-1.69545908075	-1.61606501066	0.4355163866123253	0.024358800530983115	0.21922920477884802
BBA_03136	cosine	8.0	2.0	8.0	-8.333334948022279e-11	0.9574271077290833	2.0	10.0	2.290753319	-1.050482872	3.341236191	-2.18066698664	-1.46392810396	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03137	cosine	8.0	4.0	2.0	-4.625929269271486e-17	0.9574271078051756	12.0	4.0	2.319759747	-1.346011918	3.665771665	-1.72343180322	-1.59252760415	0.296078262731896	0.0901247100752523	0.8111223906772707
BBA_03138	cosine	8.0	4.0	6.0	-4.625929269271485e-18	0.957427107671723	4.0	8.0	1.24440089	-1.485201234	2.729602124	-0.837866857038	-1.56620588541	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03139	cosine	8.0	4.0	6.0	1.6666665270115288e-10	0.9574271077308479	10.0	14.0	1.427615195	-1.478484756	2.906099951	-0.965593449108	-0.877015290635	0.40201512610368484	0.03442252599351862	0.3098027339416676
